iter	Passed	Remaining
201	6629	485689
202	6641	484073
203	6648	482222
204	6659	480585
205	6668	478936
206	6676	477116
207	6685	475466
208	6694	473764
209	6705	472250
210	6715	470677
211	6724	469064
212	6735	467608
213	6745	466064
214	6755	464584
215	6765	463061
216	6773	461446
217	6782	459902
218	6792	458419
219	6803	457098
220	6815	455754
221	6826	454425
222	6837	453113
223	6847	451711
224	6856	450223
225	6866	448885
226	6877	447576
227	6886	446157
228	6896	444849
229	6905	443477
230	6918	442319
231	6928	441056
232	6937	439653
233	6945	438265
234	6954	436959
235	6965	435783
236	6973	434373
237	6984	433225
238	6993	431936
239	7002	430660
240	7012	429443
241	7019	428103
242	7030	426924
243	7038	425675
244	7048	424474
245	7058	423358
246	7068	422168
247	7078	421048
248	7087	419893
249	7097	418736
250	7108	417705
251	7117	416516
252	7126	415409
253	7137	414344
254	7146	413226
255	7157	412225
256	7165	411068
257	7177	410123
258	7185	408988
259	7196	407984
260	7207	407002
261	7216	405942
262	7226	404914
263	7235	403878
264	7243	402785
265	7252	401729
266	7261	400672
267	7269	399601
268	7280	398680
269	7290	397756
270	7300	396789
271	7311	395911
272	7323	395090
273	7333	394160
274	7343	393204
275	7355	392391
276	7366	391522
277	7374	390546
278	7385	389700
279	7395	388776
280	7405	387911
281	7415	387029
282	7578	394091
283	7845	406508
284	8162	421439
285	8456	435049
286	8731	447637
287	9017	460651
288	9637	490567
289	9914	502886
290	9921	501514
291	9930	500172
292	9937	498821
293	9946	497542
294	9977	497342
295	9987	496114
296	9997	494918
297	10005	493651
298	10015	492456
299	10026	491307
300	10037	490170
301	10046	488959
302	10055	487740
303	10066	486655
304	10075	485432
305	10085	484283
306	10097	483283
307	10108	482173
308	10117	481035
309	10127	479932
310	10138	478862
311	10149	477819
312	10159	476719
313	10170	475692
314	10179	474575
315	10189	473509
316	10201	472517
317	10213	471565
318	10223	470508
319	10232	469425
320	10241	468312
321	10249	467205
322	10259	466199
323	10271	465254
324	10280	464220
325	10288	463121
326	10298	462090
327	10307	461091
328	10317	460099
329	10327	459104
330	10338	458177
331	10348	457202
332	10357	456203
333	10367	455218
334	10376	454236
335	10386	453285
336	10397	452382
337	10406	451438
338	10417	450517
339	10426	449576
340	10436	448642
341	10447	447772
342	10455	446770
343	10463	445787
344	10472	444836
345	10480	443894
346	10488	442924
347	10499	442074
348	10507	441117
349	10517	440216
350	10531	439513
351	10544	438784
352	10558	438094
353	10567	437194
354	10578	436396
355	10588	435537
356	10597	434661
357	10606	433800
358	10619	433106
359	10629	432284
360	10638	431397
361	10648	430567
362	10658	429784
363	10669	428996
364	10678	428158
365	10688	427356
366	10697	426523
367	10708	425762
368	10716	424925
369	10729	424254
370	10739	423490
371	10751	422791
372	10762	422054
373	10772	421273
374	10784	420578
375	10793	419796
376	10802	419000
377	10812	418258
378	10823	417555
379	10832	416757
380	10841	415991
381	10851	415236
382	10859	414465
383	10872	413816
384	10883	413132
385	10890	412332
386	10901	411621
387	10911	410914
388	10921	410199
389	10929	409421
390	10938	408681
391	10949	408028
392	11184	415713
393	11481	425636
394	11770	435194
395	12052	444498
396	12343	454045
397	12635	463584
398	13094	479171
399	13103	478266
400	13111	477338
401	13119	476402
402	13128	475510
403	13135	474572
404	13176	474828
405	13186	473985
406	13197	473200
407	13206	472321
408	13218	471578
409	13227	470700
410	13236	469834
411	13245	468984
412	13254	468154
413	13281	467942
414	13292	467148
415	13303	466376
416	13311	465521
417	13326	464906
418	13336	464099
419	13346	463322
420	13360	462678
421	13369	461863
422	13378	461053
423	13389	460280
424	13396	459438
425	13405	458635
426	13414	457814
427	13422	457006
428	13430	456175
429	13438	455346
430	13447	454564
431	13457	453806
432	13465	452996
433	13475	452280
434	13483	451472
435	13493	450721
436	13502	449972
437	13513	449284
438	13525	448611
439	13536	447938
440	13544	447138
441	13553	446403
442	13564	445737
443	13575	445070
444	13586	444394
445	13598	443753
446	13611	443150
447	13620	442415
448	13628	441682
449	13640	441028
450	13649	440314
451	13657	439577
452	13667	438900
453	13676	438195
454	13686	437511
455	13696	436837
456	13704	436109
457	13712	435381
458	13721	434701
459	13731	434032
460	13742	433408
461	13756	432892
462	13765	432214
463	13774	431513
464	13785	430919
465	13793	430216
466	13803	429570
467	13811	428880
468	13820	428199
469	13829	427533
470	13838	426877
471	13846	426190
472	13855	425527
473	13864	424890
474	13874	424264
475	13882	423601
476	13891	422937
477	13901	422350
478	13911	421724
479	13919	421061
480	13929	420454
481	13938	419843
482	13949	419255
483	13958	418653
484	13969	418079
485	13979	417492
486	13990	416925
487	14000	416334
488	14010	415754
489	14020	415183
490	14028	414553
491	14039	413983
492	14047	413356
493	14055	412744
494	14067	412227
495	14078	411684
496	14087	411096
497	14097	410522
498	14106	409941
499	14114	409321
500	14122	408704
501	14130	408105
502	14139	407505
503	14146	406891
504	14155	406293
505	14163	405697
506	14691	419963
507	14963	426886
508	15249	434154
509	15540	441533
510	15829	448824
511	16479	466309
512	16886	476879
513	16894	476145
514	16903	475420
515	16911	474708
516	16942	474610
517	16955	474032
518	16964	473340
519	16975	472699
520	16985	472051
521	16995	471380
522	17007	470773
523	17016	470097
524	17024	469401
525	17032	468695
526	17043	468068
527	17051	467362
528	17059	466668
529	17068	466014
530	17079	465385
531	17087	464714
532	17097	464069
533	17104	463360
534	17112	462683
535	17120	461998
536	17129	461355
537	17138	460693
538	17146	460023
539	17154	459366
540	17166	458791
541	17174	458131
542	17183	457487
543	17190	456802
544	17197	456136
545	17206	455490
546	17215	454864
547	17225	454278
548	17236	453699
549	17244	453069
550	17253	452445
551	17263	451847
552	17272	451234
553	17281	450623
554	17290	450030
555	17299	449405
556	17307	448788
557	17317	448198
558	17326	447598
559	17337	447050
560	17345	446450
561	17355	445876
562	17363	445257
563	17371	444644
564	17380	444040
565	17389	443462
566	17397	442854
567	17405	442246
568	17413	441648
569	17423	441100
570	17432	440518
571	17441	439929
572	17452	439420
573	17463	438909
574	17475	438397
575	17484	437843
576	17496	437343
577	17507	436842
578	17516	436277
579	17526	435753
580	17535	435194
581	17546	434692
582	17555	434140
583	17564	433581
584	17575	433083
585	17584	432526
586	17593	431990
587	17601	431426
588	17611	430886
589	17620	430349
590	17628	429798
591	17637	429249
592	17645	428702
593	17653	428152
594	17662	427603
595	17670	427060
596	17680	426555
597	17689	426028
598	17699	425533
599	17709	425025
600	17719	424529
601	17731	424072
602	17740	423553
603	17749	423048
604	17757	422518
605	17766	421989
606	17775	421488
607	17785	421010
608	17796	420548
609	17805	420029
610	17812	419494
611	17820	418962
612	17828	418439
613	17837	417935
614	17846	417426
615	17856	416957
616	17865	416461
617	17876	416007
618	17884	415501
619	17893	415012
620	17902	414536
621	17912	414049
622	18162	419148
623	18438	424788
624	18722	430619
625	19010	436514
626	19297	442361
627	19587	448256
628	20394	465958
629	20403	465390
630	20412	464820
631	20422	464294
632	20454	464248
633	20467	463776
634	20474	463182
635	20486	462676
636	20496	462160
637	20508	461671
638	20521	461206
639	20532	460697
640	20542	460163
641	20549	459577
642	20557	459018
643	20566	458469
644	20576	457956
645	20585	457408
646	20596	456910
647	20604	456360
648	20614	455843
649	20624	455327
650	20633	454790
651	20643	454278
652	20651	453725
653	20660	453197
654	20668	452650
655	20677	452123
656	20685	451582
657	20696	451105
658	20705	450582
659	20713	450050
660	20722	449538
661	20732	449027
662	20740	448502
663	20750	448002
664	20759	447497
665	20768	446997
666	20777	446489
667	20787	446001
668	20797	445505
669	20805	444984
670	20812	444446
671	20822	443954
672	20830	443453
673	20841	442980
674	20850	442488
675	20861	442038
676	20873	441605
677	20882	441112
678	20890	440608
679	20899	440116
680	20908	439623
681	20917	439148
682	20927	438672
683	20940	438275
684	20949	437808
685	20961	437384
686	20972	436940
687	20982	436486
688	20995	436080
689	21007	435679
690	21018	435238
691	21030	434830
692	21041	434399
693	21049	433918
694	21059	433462
695	21069	433013
696	21078	432549
697	21089	432123
698	21099	431672
699	21108	431215
700	21116	430741
701	21126	430286
702	21135	429843
703	21146	429410
704	21156	428990
705	21167	428574
706	21177	428142
707	21188	427718
708	21197	427274
709	21207	426830
710	21217	426400
711	21228	425999
712	21236	425537
713	21246	425099
714	21253	424624
715	21262	424173
716	21270	423719
717	21278	423261
718	21287	422810
719	21296	422389
720	21307	421980
721	21320	421619
722	21333	421271
723	21342	420840
724	21351	420409
725	21360	419963
726	21369	419532
727	21379	419127
728	21390	418736
729	21399	418320
730	21409	417900
731	21418	417486
732	21428	417073
733	21436	416634
734	21445	416211
735	21788	422278
736	22081	427331
737	22361	432134
738	22652	437136
739	22946	442194
740	23230	447024
741	23620	453886
742	23629	453416
743	23638	452943
744	23648	452487
745	23659	452067
746	23692	452063
747	23705	451678
748	23715	451234
749	23725	450787
750	23736	450356
751	23749	449970
752	23759	449546
753	23770	449120
754	23779	448655
755	23788	448204
756	23797	447753
757	23807	447308
758	23815	446852
759	23826	446431
760	23836	446007
761	23844	445529
762	23854	445101
763	23862	444649
764	23871	444199
765	23881	443776
766	23892	443366
767	23900	442912
768	23909	442459
769	23916	441995
770	23925	441556
771	23933	441100
772	23942	440667
773	23954	440276
774	23964	439862
775	23977	439501
776	23989	439125
777	23999	438712
778	24008	438286
779	24020	437917
780	24033	437563
781	24043	437157
782	24053	436734
783	24065	436362
784	24076	435984
785	24084	435545
786	24095	435158
787	24105	434755
788	24116	434377
789	24131	434058
790	24142	433684
791	24154	433321
792	24165	432928
793	24176	432550
794	24185	432152
795	24197	431781
796	24208	431413
797	24217	430997
798	24228	430622
799	24241	430280
800	24250	429879
801	24261	429499
802	24270	429105
803	24279	428700
804	24290	428329
805	24301	427968
806	24312	427587
807	24323	427229
808	24333	426852
809	24343	426469
810	24354	426096
811	24363	425704
812	24372	425310
813	24382	424921
814	24391	424540
815	24401	424157
816	24410	423755
817	24418	423358
818	24426	422939
819	24435	422553
820	24442	422135
821	24451	421750
822	24463	421407
823	24473	421045
824	24484	420680
825	24492	420278
826	24502	419925
827	24512	419558
828	24523	419211
829	24534	418854
830	24546	418524
831	24556	418161
832	24566	417814
833	24577	417464
834	24586	417082
835	24594	416699
836	24604	416333
837	24615	415990
838	24626	415663
839	24635	415286
840	24646	414941
841	24657	414608
842	24665	414227
843	25213	422889
844	25497	427123
845	25779	431305
846	26064	435526
847	26350	439747
848	26946	449145
849	27461	457151
850	27473	456780
851	27483	456378
852	27494	455995
853	27524	455932
854	27536	455557
855	27547	455170
856	27556	454763
857	27565	454343
858	27573	453915
859	27584	453537
860	27595	453160
861	27602	452721
862	27610	452292
863	27619	451884
864	27629	451493
865	27638	451081
866	27647	450678
867	27657	450301
868	27666	449896
869	27678	449531
870	27688	449150
871	27696	448728
872	27704	448313
873	27712	447907
874	27721	447502
875	27731	447116
876	27740	446730
877	27748	446319
878	27758	445931
879	27769	445571
880	27778	445185
881	27788	444806
882	27795	444388
883	27803	443982
884	27812	443578
885	27819	443169
886	27827	442768
887	27837	442386
888	27847	442014
889	27855	441626
890	27864	441238
891	27873	440848
892	27882	440463
893	27891	440080
894	27900	439698
895	27909	439329
896	27918	438944
897	27927	438572
898	27938	438225
899	27946	437834
900	27956	437460
901	27965	437089
902	27973	436709
903	27983	436339
904	27992	435972
905	28002	435607
906	28011	435248
907	28018	434843
908	28027	434470
909	28037	434126
910	28046	433744
911	28058	433429
912	28068	433081
913	28080	432760
914	28089	432399
915	28099	432045
916	28110	431708
917	28121	431375
918	28128	430990
919	28137	430619
920	28144	430241
921	28154	429896
922	28164	429552
923	28174	429199
924	28184	428856
925	28193	428501
926	28204	428178
927	28215	427858
928	28224	427501
929	28233	427138
930	28242	426788
931	28252	426462
932	28261	426106
933	28270	425759
934	28279	425405
935	28288	425057
936	28299	424729
937	28310	424409
938	28319	424074
939	28327	423714
940	28336	423363
941	28345	423018
942	28354	422667
943	28364	422337
944	28372	421989
945	28382	421655
946	28392	421324
947	28401	420993
948	28410	420649
949	28420	420320
950	28430	419992
951	28440	419680
952	28449	419338
953	28457	418992
954	28466	418653
955	28476	418325
956	28485	417999
957	28497	417700
958	28755	421015
959	29095	425518
960	29455	430300
961	29744	434051
962	30347	442355
963	30634	446039
964	30947	450096
965	30955	449717
966	30964	449354
967	30996	449315
968	31009	449020
969	31018	448646
970	31028	448295
971	31037	447935
972	31049	447623
973	31061	447300
974	31071	446954
975	31082	446616
976	31093	446282
977	31101	445918
978	31111	445564
979	31122	445243
980	31133	444908
981	31144	444583
982	31152	444219
983	31161	443860
984	31171	443527
985	31180	443170
986	31189	442812
987	31198	442462
988	31205	442086
989	31215	441748
990	31223	441383
991	31234	441066
992	31244	440728
993	31255	440412
994	31266	440080
995	31273	439716
996	31283	439375
997	31292	439030
998	31299	438665
999	31308	438324
1000	31318	437987
1001	31328	437664
1002	31337	437318
1003	31346	436975
1004	31355	436640
1005	31365	436315
1006	31375	435988
1007	31384	435645
1008	31392	435297
1009	31401	434963
1010	31409	434604
1011	31417	434254
1012	31426	433921
1013	31436	433595
1014	31447	433292
1015	31458	432992
1016	31469	432688
1017	31478	432355
1018	31487	432013
1019	31496	431689
1020	31504	431348
1021	31513	431007
1022	31523	430700
1023	31534	430395
1024	31543	430068
1025	31552	429746
1026	31563	429435
1027	31572	429116
1028	31581	428793
1029	31591	428477
1030	31601	428171
1031	31611	427859
1032	31623	427573
1033	31635	427294
1034	31644	426970
1035	31652	426637
1036	31660	426298
1037	31669	425977
1038	31676	425638
1039	31684	425308
1040	31693	424983
1041	31703	424686
1042	31711	424356
1043	31721	424043
1044	31730	423730
1045	31741	423440
1046	31749	423118
1047	31759	422813
1048	31770	422522
1049	31778	422206
1050	31788	421898
1051	31798	421603
1052	31808	421301
1053	31816	420985
1054	31825	420667
1055	31833	420350
1056	31845	420071
1057	31855	419775
1058	31863	419465
1059	31872	419156
1060	31881	418850
1061	31890	418535
1062	31899	418230
1063	31906	417904
1064	31916	417612
1065	31925	417306
1066	31934	417001
1067	31942	416693
1068	31953	416413
1069	31962	416107
1070	31970	415794
1071	32163	417881
1072	32502	421871
1073	32812	425462
1074	33115	428959
1075	33405	432278
1076	34067	440415
1077	34493	445475
1078	34502	445144
1079	34510	444802
1080	34518	444461
1081	34528	444143
1082	34563	444151
1083	34572	443827
1084	34582	443513
1085	34594	443229
1086	34610	442989
1087	34624	442740
1088	34636	442450
1089	34644	442113
1090	34658	441857
1091	34669	441565
1092	34678	441241
1093	34687	440924
1094	34699	440632
1095	34710	440343
1096	34720	440041
1097	34730	439731
1098	34739	439418
1099	34749	439109
1100	34758	438795
1101	34768	438489
1102	34777	438171
1103	34786	437851
1104	34795	437541
1105	34803	437221
1106	34812	436900
1107	34820	436582
1108	34830	436279
1109	34839	435958
1110	34849	435665
1111	34858	435354
1112	34867	435049
1113	34877	434753
1114	34887	434446
1115	34896	434143
1116	34905	433839
1117	34916	433547
1118	34925	433245
1119	34935	432955
1120	34946	432672
1121	34955	432363
1122	34965	432075
1123	34975	431785
1124	34986	431502
1125	34996	431205
1126	35007	430928
1127	35015	430619
1128	35027	430355
1129	35037	430062
1130	35049	429797
1131	35058	429497
1132	35067	429192
1133	35075	428887
1134	35084	428582
1135	35092	428277
1136	35103	427998
1137	35112	427706
1138	35121	427408
1139	35129	427101
1140	35137	426798
1141	35147	426504
1142	35156	426211
1143	35167	425947
1144	35178	425677
1145	35190	425416
1146	35203	425170
1147	35217	424939
1148	35226	424646
1149	35237	424387
1150	35247	424103
1151	35257	423818
1152	35267	423541
1153	35276	423259
1154	35285	422964
1155	35293	422664
1156	35303	422386
1157	35314	422124
1158	35336	421993
1159	35345	421709
1160	35354	421426
1161	35365	421158
1162	35373	420862
1163	35381	420571
1164	35393	420317
1165	35402	420028
1166	35409	419731
1167	35418	419445
1168	35426	419152
1169	35435	418867
1170	35445	418591
1171	35454	418313
1172	35464	418045
1173	35473	417766
1174	35484	417506
1175	35492	417219
1176	35500	416922
1177	35507	416629
1178	35516	416351
1179	35525	416074
1180	35536	415814
1181	35619	416403
1182	35853	418754
1183	36153	421871
1184	36442	424852
1185	36742	427954
1186	37041	431049
1187	37651	437743
1188	38021	441639
1189	38032	441371
1190	38041	441074
1191	38052	440794
1192	38091	440845
1193	38098	440530
1194	38108	440246
1195	38116	439937
1196	38126	439651
1197	38134	439337
1198	38142	439037
1199	38149	438721
1200	38157	438414
1201	38165	438109
1202	38174	437818
1203	38184	437537
1204	38193	437247
1205	38202	436951
1206	38210	436655
1207	38221	436381
1208	38229	436081
1209	38239	435801
1210	38247	435507
1211	38258	435240
1212	38267	434954
1213	38277	434671
1214	38286	434382
1215	38294	434091
1216	38304	433811
1217	38312	433521
1218	38322	433246
1219	38333	432974
1220	38341	432680
1221	38348	432376
1222	38358	432104
1223	38368	431836
1224	38378	431560
1225	38386	431270
1226	38395	430985
1227	38404	430711
1228	38415	430445
1229	38424	430169
1230	38433	429885
1231	38441	429599
1232	38451	429323
1233	38459	429042
1234	38469	428773
1235	38480	428520
1236	38491	428261
1237	38502	428006
1238	38515	427770
1239	38527	427534
1240	38539	427288
1241	38549	427025
1242	38559	426759
1243	38569	426496
1244	38582	426262
1245	38591	425989
1246	38600	425720
1247	38609	425444
1248	38619	425181
1249	38628	424913
1250	38636	424631
1251	38644	424352
1252	38652	424070
1253	38663	423815
1254	38670	423531
1255	38681	423279
1256	38690	423012
1257	38698	422733
1258	38708	422469
1259	38719	422228
1260	38728	421959
1261	38736	421681
1262	38744	421403
1263	38752	421123
1264	38760	420852
1265	38767	420566
1266	38777	420306
1267	38786	420045
1268	38794	419766
1269	38802	419491
1270	38811	419226
1271	38819	418962
1272	38829	418703
1273	38837	418433
1274	38847	418185
1275	38855	417911
1276	38864	417650
1277	38874	417395
1278	38885	417160
1279	38896	416916
1280	38905	416657
1281	38913	416388
1282	38922	416130
1283	38930	415860
1284	38939	415611
1285	38948	415346
1286	38958	415103
1287	38970	414873
1288	38979	414617
1289	38988	414370
1290	39000	414143
1291	39011	413903
1292	39021	413661
1293	39031	413415
1294	39039	413159
1295	39050	412923
1296	39061	412689
1297	39401	415929
1298	39740	419155
1299	40075	422332
1300	40379	425180
1301	40677	427960
1302	40971	430687
1303	41274	433511
1304	41282	433231
1305	41291	432956
1306	41299	432683
1307	41330	432638
1308	41342	432401
1309	41351	432136
1310	41364	431915
1311	41375	431670
1312	41387	431435
1313	41400	431211
1314	41410	430951
1315	41419	430683
1316	41427	430416
1317	41436	430145
1318	41445	429878
1319	41453	429613
1320	41462	429350
1321	41471	429085
1322	41480	428821
1323	41490	428566
1324	41501	428331
1325	41510	428065
1326	41520	427813
1327	41528	427546
1328	41537	427284
1329	41550	427066
1330	41560	426814
1331	41569	426559
1332	41578	426299
1333	41587	426042
1334	41596	425777
1335	41604	425513
1336	41613	425255
1337	41622	424997
1338	41630	424728
1339	41639	424477
1340	41650	424234
1341	41658	423977
1342	41667	423719
1343	41678	423479
1344	41687	423233
1345	41697	422980
1346	41707	422738
1347	41718	422506
1348	41728	422260
1349	41736	422007
1350	41745	421746
1351	41755	421504
1352	41764	421257
1353	41774	421020
1354	41785	420784
1355	41797	420559
1356	41807	420326
1357	41816	420077
1358	41824	419819
1359	41834	419572
1360	41842	419316
1361	41855	419105
1362	41863	418846
1363	41871	418591
1364	41879	418336
1365	41886	418071
1366	41897	417841
1367	41906	417593
1368	41914	417337
1369	41923	417090
1370	41933	416855
1371	41943	416624
1372	41951	416368
1373	41959	416114
1374	41967	415859
1375	41976	415616
1376	41986	415380
1377	41994	415131
1378	42003	414888
1379	42013	414652
1380	42022	414412
1381	42031	414173
1382	42041	413942
1383	42050	413703
1384	42059	413460
1385	42067	413210
1386	42076	412969
1387	42088	412758
1388	42096	412513
1389	42106	412276
1390	42114	412033
1391	42124	411803
1392	42136	411598
1393	42146	411364
1394	42155	411129
1395	42164	410889
1396	42175	410673
1397	42185	410448
1398	42194	410210
1399	42202	409963
1400	42211	409733
1401	42219	409491
1402	42229	409263
1403	42240	409051
1404	42251	408834
1405	42260	408599
1406	42270	408370
1407	42277	408125
1408	42287	407903
1409	42298	407683
1410	42306	407439
1411	42914	412978
1412	43194	415349
1413	43467	417645
1414	43745	419989
1415	44363	425585
1416	44698	428464
1417	45165	432608
1418	45174	432360
1419	45183	432109
1420	45192	431859
1421	45202	431615
1422	45237	431615
1423	45247	431376
1424	45256	431122
1425	45265	430876
1426	45275	430636
1427	45284	430396
1428	45296	430178
1429	45306	429939
1430	45316	429698
1431	45327	429471
1432	45337	429231
1433	45346	428992
1434	45357	428764
1435	45367	428524
1436	45375	428277
1437	45385	428039
1438	45394	427794
1439	45402	427538
1440	45413	427316
1441	45426	427107
1442	45438	426894
1443	45446	426647
1444	45457	426420
1445	45466	426178
1446	45475	425931
1447	45484	425694
1448	45495	425467
1449	45508	425272
1450	45521	425067
1451	45533	424854
1452	45544	424637
1453	45555	424412
1454	45566	424190
1455	45577	423973
1456	45589	423758
1457	45600	423539
1458	45611	423323
1459	45622	423105
1460	45633	422880
1461	45643	422656
1462	45653	422430
1463	45663	422199
1464	45675	421991
1465	45690	421813
1466	45703	421611
1467	45713	421389
1468	45723	421158
1469	45731	420917
1470	45739	420675
1471	45749	420443
1472	45758	420214
1473	45767	419978
1474	45778	419763
1475	45787	419530
1476	45796	419298
1477	45805	419071
1478	45815	418845
1479	45827	418636
1480	45839	418433
1481	45850	418219
1482	45860	418002
1483	45871	417791
1484	45881	417569
1485	45889	417331
1486	45899	417103
1487	45909	416885
1488	45917	416649
1489	45925	416412
1490	45933	416176
1491	45943	415955
1492	45953	415739
1493	45965	415539
1494	45977	415330
1495	45988	415122
1496	45996	414891
1497	46006	414674
1498	46016	414453
1499	46025	414230
1500	46035	414009
1501	46044	413786
1502	46054	413574
1503	46064	413353
1504	46074	413135
1505	46083	412913
1506	46092	412690
1507	46102	412478
1508	46112	412265
1509	46122	412050
1510	46132	411835
1511	46141	411611
1512	46166	411534
1513	46175	411307
1514	46184	411085
1515	46197	410902
1516	46206	410684
1517	46459	412623
1518	46814	415471
1519	47099	417697
1520	47388	419950
1521	47978	424874
1522	48267	427118
1523	48701	430641
1524	48710	430405
1525	48718	430167
1526	48728	429936
1527	48764	429948
1528	48774	429723
1529	48783	429488
1530	48796	429288
1531	48806	429065
1532	48815	428835
1533	48823	428592
1534	48833	428363
1535	48841	428128
1536	48850	427896
1537	48860	427675
1538	48871	427461
1539	48881	427239
1540	48890	427006
1541	48900	426783
1542	48910	426563
1543	48919	426336
1544	48929	426112
1545	48938	425881
1546	48948	425661
1547	48957	425439
1548	48966	425208
1549	48974	424972
1550	48982	424740
1551	48992	424521
1552	49002	424297
1553	49011	424069
1554	49019	423838
1555	49029	423619
1556	49038	423390
1557	49049	423184
1558	49059	422972
1559	49067	422737
1560	49078	422525
1561	49087	422302
1562	49096	422083
1563	49106	421860
1564	49117	421661
1565	49127	421443
1566	49137	421224
1567	49144	420991
1568	49154	420776
1569	49162	420541
1570	49170	420316
1571	49179	420089
1572	49188	419869
1573	49196	419637
1574	49207	419433
1575	49217	419220
1576	49226	419000
1577	49236	418788
1578	49247	418587
1579	49258	418387
1580	49268	418174
1581	49280	417983
1582	49289	417765
1583	49299	417550
1584	49311	417358
1585	49319	417133
1586	49328	416913
1587	49337	416695
1588	49346	416483
1589	49358	416283
1590	49368	416082
1591	49379	415882
1592	49389	415673
1593	49398	415454
1594	49406	415234
1595	49415	415016
1596	49424	414798
1597	49434	414590
1598	49442	414374
1599	49451	414153
1600	49460	413943
1601	49470	413738
1602	49479	413522
1603	49487	413302
1604	49496	413085
1605	49504	412868
1606	49515	412672
1607	49524	412460
1608	49533	412247
1609	49542	412035
1610	49551	411821
1611	49561	411618
1612	49570	411405
1613	49579	411198
1614	49588	410988
1615	49597	410776
1616	49605	410560
1617	49613	410339
1618	49623	410140
1619	49633	409938
1620	49641	409720
1621	49649	409498
1622	49658	409294
1623	49668	409089
1624	49677	408888
1625	49686	408678
1626	49697	408480
1627	49705	408266
1628	49713	408051
1629	49721	407837
1630	49729	407624
1631	49739	407426
1632	49750	407239
1633	50068	409559
1634	50357	411637
1635	50637	413640
1636	50906	415553
1637	51205	417705
1638	51824	422470
1639	52299	426047
1640	52307	425823
1641	52316	425606
1642	52325	425383
1643	52357	425356
1644	52369	425164
1645	52378	424943
1646	52388	424734
1647	52396	424515
1648	52405	424295
1649	52414	424079
1650	52424	423870
1651	52432	423650
1652	52443	423453
1653	52452	423236
1654	52461	423017
1655	52471	422811
1656	52479	422590
1657	52487	422372
1658	52496	422151
1659	52504	421935
1660	52513	421722
1661	52522	421508
1662	52531	421296
1663	52539	421077
1664	52549	420866
1665	52557	420649
1666	52566	420436
1667	52575	420223
1668	52584	420011
1669	52592	419795
