iter	MAPE	RMSE	R2	MAE
3551	0.1666479692	200477.6381	0.9840180141	122947.2098
3552	0.1666334379	200465.4792	0.9840199526	122941.064
3553	0.1666317171	200450.6374	0.9840223187	122937.9736
3554	0.1666244515	200441.677	0.9840237472	122933.9319
3555	0.166595616	200435.2351	0.984024774	122926.0042
3556	0.1665614624	200419.1074	0.9840273448	122912.9045
3557	0.1665603771	200409.6997	0.9840288443	122908.5789
3558	0.1665521523	200397.463	0.9840307946	122903.6195
3559	0.1665518842	200372.5186	0.9840347698	122901.6531
3560	0.1665379735	200350.5068	0.9840382773	122890.0807
3561	0.1665431226	200347.7459	0.9840387172	122888.5879
3562	0.1665281988	200323.4236	0.9840425924	122878.8339
3563	0.1665375639	200283.2085	0.9840489987	122870.1272
3564	0.1665328006	200273.7732	0.9840505016	122866.5419
3565	0.166527542	200248.5082	0.9840545254	122862.456
3566	0.1665187382	200234.8088	0.9840567071	122856.6913
3567	0.1665193787	200208.4898	0.984060898	122854.1302
3568	0.1665259175	200196.3869	0.9840628251	122848.9662
3569	0.1665388982	200169.4315	0.9840671165	122840.1726
3570	0.1665506538	200160.1666	0.9840685914	122837.4832
3571	0.1665483663	200137.5012	0.9840721992	122833.3821
3572	0.1665439404	200130.8743	0.984073254	122829.7364
3573	0.166513147	200118.3837	0.9840752419	122819.7487
3574	0.1665156742	200103.7264	0.9840775746	122815.3666
3575	0.1664952492	200083.6245	0.9840807735	122803.6367
3576	0.1664976224	200069.4334	0.9840830316	122799.3271
3577	0.1664543089	200050.9685	0.9840859695	122786.5363
3578	0.1664567077	200034.5953	0.9840885743	122781.0908
3579	0.1664411337	200008.6658	0.9840926991	122766.9177
3580	0.1664159527	199994.4961	0.984094953	122759.4049
3581	0.166418201	199984.0542	0.9840966137	122750.0896
3582	0.1664136136	199970.9515	0.9840986976	122744.1676
3583	0.1664003387	199962.1055	0.9841001044	122738.8617
3584	0.1663964551	199944.3825	0.9841029228	122733.3665
3585	0.1663877983	199929.0028	0.9841053683	122722.4782
3586	0.1663941577	199912.2459	0.9841080326	122715.0259
3587	0.1663792278	199893.5736	0.9841110011	122707.7147
3588	0.166350671	199879.9979	0.9841131592	122697.4403
3589	0.1663240946	199848.9504	0.9841180943	122689.8564
3590	0.1663008846	199833.5547	0.9841205412	122680.0796
3591	0.1663034545	199827.0122	0.9841215809	122677.0367
3592	0.1663094575	199815.4429	0.9841234195	122669.6193
3593	0.1663046295	199805.9036	0.9841249354	122666.8537
3594	0.1662946028	199785.9857	0.9841281003	122654.1516
3595	0.1662967538	199761.7589	0.9841319494	122652.7267
3596	0.1662788987	199745.0879	0.9841345978	122640.3985
3597	0.166281404	199736.7459	0.984135923	122638.1663
3598	0.1662819975	199720.8501	0.9841384479	122627.2632
3599	0.1662789902	199700.705	0.9841416475	122622.6391
3600	0.166275909	199687.2691	0.9841437814	122618.8838
3601	0.1662722362	199674.6735	0.9841457816	122611.2924
3602	0.1662739078	199658.5866	0.9841483361	122606.7867
3603	0.1662633493	199651.0668	0.9841495302	122603.2703
3604	0.1662582838	199637.4597	0.9841516906	122596.1023
3605	0.1662392636	199615.1692	0.9841552295	122579.9793
3606	0.1662349158	199611.9401	0.9841557421	122577.6533
3607	0.1662299383	199596.5627	0.9841581832	122569.0721
3608	0.1662245507	199581.7781	0.98416053	122563.7575
3609	0.1662118189	199571.7497	0.9841621218	122558.7938
3610	0.1661866437	199558.6835	0.9841641955	122547.1571
3611	0.1661861927	199527.8657	0.9841690862	122543.3031
3612	0.1661897568	199519.6957	0.9841703826	122539.6393
3613	0.1661718954	199510.5999	0.9841718259	122534.0303
3614	0.1661512576	199496.5804	0.9841740503	122521.3225
3615	0.1661477602	199480.3796	0.9841766206	122516.9284
3616	0.1661481521	199463.3893	0.9841793159	122512.0189
3617	0.1661501407	199430.0767	0.9841845999	122505.5681
3618	0.166157123	199416.4842	0.9841867557	122496.4158
3619	0.1661552076	199392.2824	0.9841905938	122492.1367
3620	0.1661400116	199383.5996	0.9841919706	122487.6862
3621	0.1661394986	199375.3372	0.9841932807	122481.9364
3622	0.1661344695	199328.0764	0.9842007737	122479.0254
3623	0.1661251468	199318.3397	0.9842023171	122470.7512
3624	0.1660952602	199307.191	0.9842040843	122465.5612
3625	0.1660591538	199294.0429	0.9842061683	122453.9269
3626	0.1660374413	199279.7416	0.984208435	122444.258
3627	0.1660370937	199267.4059	0.98421039	122435.7823
3628	0.1660335726	199261.941	0.984211256	122432.9676
3629	0.166028395	199237.7533	0.9842150888	122428.9927
3630	0.1660338669	199225.2336	0.9842170726	122424.0223
3631	0.1660256479	199213.7574	0.9842188908	122419.3695
3632	0.1660215436	199194.2954	0.9842219741	122414.5231
3633	0.1659673727	199174.5621	0.9842251001	122405.8313
3634	0.1659578879	199164.5312	0.984226689	122398.7476
3635	0.1659620219	199156.7492	0.9842279216	122396.2794
3636	0.1659723597	199136.6472	0.9842311054	122394.6315
3637	0.1659704853	199127.3932	0.9842325709	122391.9915
3638	0.1659622681	199116.9182	0.9842342297	122385.1687
3639	0.1659429294	199094.4053	0.9842377946	122374.3318
3640	0.1659386313	199079.5783	0.9842401422	122366.1395
3641	0.165940554	199065.1716	0.9842424231	122363.4566
3642	0.1659431966	199057.3485	0.9842436616	122361.2842
3643	0.1659401389	199053.0817	0.9842443371	122359.75
3644	0.1659485246	199050.4214	0.9842447582	122358.3889
3645	0.1659202937	199041.9108	0.9842461054	122355.0905
3646	0.1659228196	199034.3552	0.9842473015	122352.9767
3647	0.1659162437	199020.8577	0.9842494379	122347.695
3648	0.1659192379	198983.6557	0.9842553257	122341.8803
3649	0.1659017293	198975.5381	0.9842566103	122338.3362
3650	0.1658894429	198967.3881	0.9842579	122335.0994
3651	0.1658862773	198918.7491	0.9842655956	122328.6785
3652	0.1658735142	198906.6714	0.9842675062	122322.3401
3653	0.1658709754	198889.5221	0.9842702189	122318.8552
3654	0.1658710369	198866.6286	0.9842738399	122316.9825
3655	0.165804282	198849.2138	0.9842765941	122295.11
3656	0.1657716459	198829.1242	0.984279771	122285.9118
3657	0.1657694285	198824.1023	0.9842805651	122284.1581
3658	0.1657704523	198808.1008	0.9842830952	122278.6646
3659	0.165768311	198793.9191	0.9842853374	122271.0429
3660	0.1657693242	198776.5133	0.9842880891	122267.276
3661	0.1657679926	198758.478	0.9842909401	122262.5505
3662	0.1657656066	198744.4475	0.9842931579	122256.5755
3663	0.1657569565	198739.9647	0.9842938664	122252.582
3664	0.1657414204	198729.2623	0.984295558	122243.9772
3665	0.1657438144	198711.7621	0.9842983237	122236.7853
3666	0.1657428427	198705.6058	0.9842992966	122234.4138
3667	0.1657531035	198685.1237	0.9843025332	122229.5071
3668	0.1657408675	198673.4495	0.9843043779	122222.6743
3669	0.1657207229	198652.7047	0.9843076555	122207.5623
3670	0.1656698708	198633.6633	0.9843106636	122199.3174
3671	0.1656746411	198615.0942	0.9843135969	122196.7907
3672	0.1656734598	198589.5621	0.9843176296	122184.2584
3673	0.1656710482	198580.4627	0.9843190667	122178.9949
3674	0.16566916	198564.1975	0.9843216354	122175.8453
3675	0.1656673033	198538.3772	0.9843257126	122161.4672
3676	0.1656586683	198527.7643	0.9843273883	122154.3902
3677	0.1656307399	198516.0682	0.9843292349	122146.6205
3678	0.1656405114	198480.1228	0.9843349094	122139.247
3679	0.1656199347	198464.7095	0.9843373423	122130.3775
3680	0.1656183111	198444.0922	0.9843405964	122126.6056
3681	0.1656140735	198437.2055	0.9843416832	122122.8965
3682	0.165603013	198410.2189	0.9843459419	122115.5914
3683	0.1655531936	198396.8599	0.9843480498	122107.4123
3684	0.1655539511	198396.4337	0.984348117	122107.1691
3685	0.1655443768	198384.5863	0.9843499863	122101.5991
3686	0.1655179688	198370.8233	0.9843521577	122086.0828
3687	0.1655089679	198361.2783	0.9843536635	122079.2849
3688	0.1655069601	198349.028	0.984355596	122074.3898
3689	0.1655124581	198336.8534	0.9843575164	122069.4521
3690	0.1655150949	198324.8184	0.9843594147	122064.581
3691	0.1655068666	198306.4131	0.9843623176	122057.623
3692	0.165502107	198285.1655	0.9843656684	122048.6242
3693	0.1654978067	198261.8687	0.984369342	122041.3634
3694	0.1654647132	198248.4771	0.9843714535	122026.193
3695	0.1654644665	198247.6896	0.9843715777	122025.5077
3696	0.1654669532	198234.6263	0.9843736372	122017.0195
3697	0.165472038	198199.6954	0.9843791438	122010.9921
3698	0.1654851721	198185.8986	0.9843813184	122007.8311
3699	0.1654336804	198171.1962	0.9843836357	121996.6107
3700	0.1654103755	198158.8984	0.9843855738	121989.4908
3701	0.1654224223	198134.1065	0.9843894807	121984.6052
3702	0.1654198392	198127.1276	0.9843905803	121981.6911
3703	0.1654214997	198113.0143	0.9843928041	121976.2351
3704	0.1654180241	198066.8208	0.9844000814	121969.9843
3705	0.1654033634	198055.4601	0.9844018709	121965.0239
3706	0.1653761948	198047.7296	0.9844030886	121961.8159
3707	0.1653521325	198034.8577	0.9844051159	121950.9155
3708	0.165348223	198021.2963	0.9844072517	121945.1228
3709	0.1653492406	198006.1526	0.9844096365	121939.7695
3710	0.1653411589	197999.044	0.9844107559	121936.4095
3711	0.1653466293	197983.831	0.9844131514	121930.5507
3712	0.1653470334	197983.6692	0.9844131769	121930.3996
3713	0.1653396069	197973.1231	0.9844148374	121922.1239
3714	0.1653123717	197960.322	0.9844168528	121912.4066
3715	0.1653101359	197956.1431	0.9844175107	121910.2319
3716	0.1653072054	197946.1508	0.9844190838	121903.0904
3717	0.1653049839	197933.7634	0.9844210338	121896.4538
3718	0.165301823	197888.882	0.9844280981	121890.4351
3719	0.1653111679	197876.3057	0.9844300773	121888.5715
3720	0.1653104766	197860.8633	0.9844325074	121883.4978
3721	0.1652850608	197854.8039	0.9844334608	121879.6636
3722	0.1652841692	197846.5811	0.9844347547	121877.5844
3723	0.1652641672	197839.732	0.9844358324	121874.0219
3724	0.1652564657	197830.1428	0.9844373411	121869.851
3725	0.1652484519	197808.4065	0.9844407608	121860.7982
3726	0.1652542944	197798.7887	0.9844422738	121854.8469
3727	0.1652324821	197787.6871	0.9844440201	121848.4796
3728	0.1652460662	197774.7955	0.9844460479	121845.6181
3729	0.1652465019	197774.6013	0.9844460784	121845.4749
3730	0.1652457961	197764.1591	0.9844477208	121841.7005
3731	0.1652336399	197750.6444	0.9844498464	121833.0559
3732	0.1652419325	197744.6429	0.9844507902	121829.6028
3733	0.1652147927	197738.1382	0.9844518131	121825.3921
3734	0.1652062003	197733.6267	0.9844525226	121823.1079
3735	0.1651751075	197723.66	0.9844540899	121813.1084
3736	0.1651644834	197714.0921	0.9844555944	121806.9172
3737	0.1651687372	197698.3969	0.9844580622	121799.6128
3738	0.1651504136	197677.0309	0.9844614214	121789.3223
3739	0.1651304243	197664.1876	0.9844634405	121780.7375
3740	0.1651248689	197647.9235	0.9844659971	121772.6688
3741	0.1651124507	197635.596	0.9844679348	121765.1828
3742	0.1651048464	197616.3663	0.9844709571	121756.4855
3743	0.1651090068	197605.649	0.9844726415	121750.2284
3744	0.1651089605	197583.865	0.9844760647	121745.7555
3745	0.165102176	197571.8177	0.9844779578	121740.2128
3746	0.165091994	197564.4444	0.9844791163	121736.3452
3747	0.1651002526	197549.9721	0.9844813901	121730.4672
3748	0.165091999	197533.7639	0.9844839365	121722.9212
3749	0.1650852659	197525.7109	0.9844852016	121719.3491
3750	0.1650855449	197525.5552	0.9844852261	121719.19
3751	0.1650560354	197501.7712	0.9844889621	121703.2248
3752	0.1650563596	197501.6309	0.9844889841	121703.1043
3753	0.1650130175	197486.8467	0.9844913062	121692.5774
3754	0.1650183472	197464.9003	0.9844947529	121688.9175
3755	0.1649799124	197449.7497	0.9844971322	121681.4923
3756	0.1649872694	197436.5288	0.9844992082	121678.4516
3757	0.1649762603	197412.3706	0.9845030013	121669.1091
3758	0.1649752004	197410.0252	0.9845033695	121668.5531
3759	0.1649741962	197393.2781	0.9845059987	121661.1957
3760	0.1649745341	197373.1083	0.9845091649	121653.7558
3761	0.1649560386	197359.3081	0.984511331	121642.8744
3762	0.16493838	197339.7719	0.9845143973	121633.4203
3763	0.1649272626	197323.8771	0.9845168917	121623.9451
3764	0.1648844874	197311.835	0.9845187815	121609.6132
3765	0.1648662593	197294.8917	0.9845214401	121601.2772
3766	0.1648599999	197282.9317	0.9845233167	121596.705
3767	0.164856234	197262.2842	0.9845265561	121590.4106
3768	0.1648509617	197239.0351	0.9845302032	121583.6656
3769	0.1648422669	197229.5166	0.9845316963	121580.2182
3770	0.1648418675	197207.8532	0.9845350941	121574.6419
3771	0.164831231	197186.8862	0.9845383824	121563.9791
3772	0.1648313061	197185.57	0.9845385888	121562.9203
3773	0.1648226847	197168.6838	0.9845412368	121554.2844
3774	0.1648312857	197138.2629	0.9845460067	121548.7951
3775	0.164801417	197125.1182	0.9845480675	121536.0269
3776	0.164769759	197113.5199	0.9845498857	121526.8074
3777	0.1647728224	197110.6486	0.9845503358	121525.3636
3778	0.1647367102	197099.0064	0.9845521608	121512.4149
3779	0.1647318431	197084.1336	0.9845544921	121508.5383
3780	0.1647352652	197077.7244	0.9845554966	121506.306
3781	0.1647329817	197062.9001	0.98455782	121500.9003
3782	0.1647118051	197054.0706	0.9845592038	121495.7995
3783	0.1647117031	197053.5768	0.9845592812	121495.3264
3784	0.1647023158	197044.6175	0.9845606852	121489.4408
3785	0.1646866148	197035.7158	0.9845620802	121483.0919
3786	0.164671415	197022.7346	0.9845641143	121476.1677
3787	0.1646688702	197019.5307	0.9845646163	121473.9708
3788	0.1646696556	197008.4278	0.9845663559	121468.8485
3789	0.1646680417	196994.1121	0.9845685988	121462.449
3790	0.1646564337	196984.7998	0.9845700577	121456.2636
3791	0.1646404023	196977.948	0.9845711311	121452.078
3792	0.1646444054	196962.5734	0.9845735396	121444.3026
3793	0.1646444203	196948.9933	0.9845756667	121438.7434
3794	0.1646429885	196941.8158	0.9845767909	121435.2156
3795	0.1646269599	196928.6697	0.9845788499	121429.0194
3796	0.1646196246	196905.8986	0.984582416	121420.131
3797	0.164613295	196899.9953	0.9845833405	121417.1339
3798	0.1646134325	196896.3141	0.9845839169	121415.0119
3799	0.1646118957	196889.9268	0.9845849171	121411.7461
3800	0.1646172196	196872.7498	0.9845876067	121405.2431
3801	0.1646173488	196872.6037	0.9845876295	121405.098
3802	0.1646168519	196871.5183	0.9845877995	121404.4892
3803	0.1646156236	196855.2677	0.9845903437	121397.191
3804	0.1646086736	196823.8215	0.9845952665	121384.3173
3805	0.1645563803	196813.2729	0.9845969177	121373.2688
3806	0.1645541115	196796.8922	0.9845994815	121362.9723
3807	0.1645596198	196785.0579	0.9846013337	121360.977
3808	0.1645597219	196784.9135	0.9846013563	121360.8086
3809	0.1645312748	196775.686	0.9846028004	121352.402
3810	0.1645302015	196775.1478	0.9846028846	121351.7751
3811	0.1645252215	196767.4047	0.9846040963	121348.5603
3812	0.1645242262	196757.0395	0.9846057183	121346.1892
3813	0.1645181558	196750.8247	0.9846066908	121342.9827
3814	0.1644708403	196737.2214	0.9846088193	121333.0488
3815	0.1644507094	196723.9625	0.9846108938	121324.6983
3816	0.1644475674	196695.3685	0.9846153671	121319.4745
3817	0.1644319488	196682.4267	0.9846173915	121311.0285
3818	0.1644116362	196669.4902	0.984619415	121301.9784
3819	0.1644098547	196656.6101	0.9846214295	121295.5397
3820	0.1644202852	196648.0342	0.9846227708	121292.8396
3821	0.1644023462	196635.6507	0.9846247074	121285.1501
3822	0.1644031935	196618.1836	0.9846274388	121278.1952
3823	0.1643948597	196608.7709	0.9846289107	121271.4691
3824	0.1643643088	196590.4695	0.9846317722	121263.1223
3825	0.164356911	196546.8366	0.9846385933	121260.0678
3826	0.1643559043	196536.3991	0.9846402248	121252.4562
3827	0.1643589921	196523.1835	0.9846422904	121245.8658
3828	0.1643575165	196517.0463	0.9846432496	121242.679
3829	0.1643517432	196509.7338	0.9846443924	121239.3408
3830	0.164347879	196497.7531	0.9846462648	121235.1801
3831	0.1643467496	196483.0578	0.9846485612	121231.7707
3832	0.164349607	196469.9747	0.9846506055	121223.7104
3833	0.164345967	196450.1259	0.9846537067	121215.1061
3834	0.1643462263	196449.9972	0.9846537269	121214.9867
3835	0.1643146936	196418.5336	0.9846586422	121206.8822
3836	0.1642922844	196406.2526	0.9846605606	121196.5528
3837	0.1642861277	196396.6735	0.9846620568	121191.7214
3838	0.1642950371	196373.518	0.9846656733	121187.5156
3839	0.1642935848	196367.5972	0.984666598	121184.4016
3840	0.1642936182	196358.9345	0.9846679508	121180.4919
3841	0.1642873751	196344.6214	0.9846701859	121175.4232
3842	0.1642647126	196339.0603	0.9846710543	121171.9101
3843	0.1642662952	196334.2136	0.9846718111	121168.6262
3844	0.1642614331	196310.943	0.9846754444	121165.7966
3845	0.1642439045	196296.8965	0.9846776374	121153.38
3846	0.1642359843	196284.1511	0.984679627	121140.6448
3847	0.1642397675	196277.0478	0.9846807359	121138.2118
3848	0.1642369759	196263.1532	0.9846829047	121131.705
3849	0.1642270272	196241.2778	0.984686319	121122.2572
3850	0.1642102656	196221.0573	0.9846894746	121108.3809
3851	0.1642181848	196203.4645	0.98469222	121102.6209
3852	0.1641918936	196194.3984	0.9846936346	121097.0356
3853	0.1641933047	196171.3409	0.9846972321	121093.0692
3854	0.1641846361	196158.0798	0.984699301	121083.114
3855	0.1641570822	196151.8249	0.9847002767	121078.5504
3856	0.1641108677	196139.8424	0.9847021459	121062.4114
3857	0.164114045	196118.7408	0.9847054374	121058.924
3858	0.1641029555	196096.1275	0.9847089642	121050.5046
3859	0.1640765956	196084.3228	0.9847108052	121041.7797
3860	0.1640633358	196068.5147	0.9847132703	121033.1964
3861	0.1640632939	196057.5416	0.9847149813	121028.0332
3862	0.1640480093	196049.2483	0.9847162744	121023.6565
3863	0.1640404565	196025.2688	0.984720013	121014.6448
3864	0.1640381203	196019.2237	0.9847209554	121012.0046
3865	0.1640429683	196002.4634	0.9847235681	121003.1507
3866	0.1640469402	195982.5162	0.9847266773	120994.6431
3867	0.164044123	195962.7922	0.9847297514	120990.6512
3868	0.164039438	195943.4986	0.9847327581	120986.6782
3869	0.164024775	195928.3063	0.9847351255	120980.8293
3870	0.1640184146	195914.074	0.9847373431	120976.6025
3871	0.1640330324	195907.1714	0.9847384186	120974.4288
3872	0.1640341655	195886.6374	0.9847416177	120967.9359
3873	0.1640261738	195869.0721	0.984744354	120957.0095
3874	0.1640177347	195857.9455	0.9847460872	120950.4957
3875	0.1640122087	195840.2995	0.9847488357	120946.0793
3876	0.1640125372	195840.1668	0.9847488564	120945.9431
3877	0.1640153358	195834.4458	0.9847497474	120943.0734
3878	0.164011809	195819.2918	0.9847521075	120938.8588
3879	0.1639865697	195808.8252	0.9847537375	120931.9491
3880	0.1639847822	195798.6979	0.9847553145	120928.575
3881	0.1639636697	195785.6699	0.9847573431	120918.4012
3882	0.1639382408	195711.9197	0.9847688245	120912.4177
3883	0.1639218881	195702.0554	0.9847703598	120904.7958
3884	0.1639129322	195683.5753	0.9847732359	120894.2912
3885	0.1639207121	195672.1925	0.9847750073	120892.6598
3886	0.1638946737	195666.843	0.9847758398	120888.7942
3887	0.1638594384	195640.3994	0.9847799545	120878.2085
3888	0.1638707081	195627.9864	0.9847818858	120872.8749
3889	0.1638635063	195621.3152	0.9847829237	120869.7129
3890	0.163848918	195608.7217	0.9847848829	120860.5263
3891	0.1638549292	195597.7463	0.9847865902	120858.8822
3892	0.1638256224	195583.4055	0.984788821	120852.188
3893	0.1638230722	195551.8545	0.9847937282	120848.5735
3894	0.1638020694	195546.9443	0.9847944919	120845.3038
3895	0.1637926201	195541.9577	0.9847952674	120842.3938
3896	0.1637958013	195527.6918	0.9847974858	120839.0039
3897	0.1637797274	195464.7693	0.9848072689	120833.0143
3898	0.1637689343	195456.4517	0.9848085618	120828.0449
3899	0.1637538995	195444.3699	0.9848104398	120820.3793
3900	0.1637539054	195416.2963	0.9848148032	120809.8351
3901	0.1637413523	195405.3398	0.9848165059	120805.4112
3902	0.1637383324	195387.5416	0.9848192717	120802.778
3903	0.1637426805	195373.051	0.9848215233	120795.99
3904	0.1637392771	195362.7096	0.9848231301	120790.363
3905	0.1637357178	195354.4286	0.9848244167	120784.7491
3906	0.1637309788	195336.0987	0.9848272644	120779.7717
3907	0.1637091056	195319.6381	0.9848298215	120773.0268
3908	0.163702935	195310.0399	0.9848313124	120767.0476
3909	0.1636702811	195300.5825	0.9848327814	120759.7544
3910	0.1636676519	195293.504	0.9848338808	120757.0671
3911	0.1636516336	195281.122	0.9848358038	120749.6308
3912	0.1636203225	195271.5877	0.9848372845	120743.1513
3913	0.1636157481	195242.9754	0.9848417277	120734.8808
3914	0.1636118379	195238.8033	0.9848423755	120732.1137
3915	0.1636155896	195230.9077	0.9848436015	120726.0756
3916	0.1636103557	195221.7957	0.9848450162	120722.2976
3917	0.1635999394	195211.552	0.9848466066	120716.0985
3918	0.1636072353	195206.4038	0.9848474058	120714.7752
3919	0.1636082857	195179.7531	0.984851543	120709.792
3920	0.1636037428	195162.9901	0.9848541449	120705.5073
3921	0.1636072741	195145.9303	0.9848567927	120700.6139
3922	0.1636047252	195139.6594	0.9848577659	120696.7015
3923	0.1636051426	195139.531	0.9848577859	120696.5959
3924	0.1635933639	195129.8034	0.9848592955	120690.4596
3925	0.1635859786	195118.7447	0.9848610116	120685.8495
3926	0.1635876943	195097.7269	0.9848642729	120683.0339
3927	0.1635866348	195092.2618	0.9848651208	120680.1151
3928	0.1635842801	195068.6777	0.9848687799	120672.4484
3929	0.1635553541	195055.1402	0.98487088	120658.4819
3930	0.1635525134	195049.1179	0.9848718141	120654.5942
3931	0.163557842	195035.6652	0.9848739009	120651.5418
3932	0.1635604355	195021.8135	0.9848760494	120647.8353
3933	0.1635157591	195012.1247	0.9848775521	120634.3996
3934	0.163497767	195001.278	0.9848792342	120628.9029
3935	0.1634937268	194980.7078	0.9848824242	120624.0677
3936	0.1634807457	194969.7539	0.9848841227	120614.5637
3937	0.1634818611	194952.5023	0.9848867976	120611.2978
3938	0.1634810431	194946.9856	0.984887653	120608.9658
3939	0.1634682333	194922.8009	0.9848914023	120599.2965
3940	0.1634693103	194898.4174	0.9848951821	120594.2118
3941	0.1634567414	194878.4917	0.9848982704	120586.9742
3942	0.1634554974	194871.1618	0.9848994064	120583.2385
3943	0.1634590356	194859.355	0.9849012362	120579.9747
3944	0.1634655827	194828.2212	0.9849060606	120574.6413
3945	0.1634266624	194811.953	0.9849085812	120557.8262
3946	0.1634319708	194798.7785	0.9849106223	120554.9422
3947	0.1634285913	194784.0403	0.9849129055	120551.7859
3948	0.1634321815	194773.0833	0.9849146028	120547.1284
3949	0.1634249375	194760.6032	0.984916536	120539.4787
3950	0.1634182785	194748.6306	0.9849183904	120532.2742
3951	0.1634073014	194740.1339	0.9849197063	120526.0915
3952	0.1634056283	194725.2314	0.9849220143	120520.345
3953	0.1634106997	194714.7844	0.9849236321	120516.3116
3954	0.1633915551	194701.0481	0.9849257592	120507.8282
3955	0.1633918286	194680.0871	0.9849290047	120498.4556
3956	0.1633950093	194661.1841	0.9849319313	120490.5736
3957	0.1633946815	194622.2575	0.9849379571	120478.3158
3958	0.1633944974	194609.2155	0.9849399757	120473.9496
3959	0.1633957652	194593.4091	0.9849424219	120468.1878
3960	0.1633963186	194580.9939	0.9849443432	120463.49
3961	0.1633894164	194576.4268	0.98494505	120461.3762
3962	0.1633774104	194566.4105	0.9849465999	120455.9863
3963	0.1633624325	194548.5843	0.9849493582	120446.485
3964	0.1633615198	194541.7185	0.9849504205	120443.0917
3965	0.1633648528	194529.3289	0.9849523373	120435.5184
3966	0.1633628666	194514.8168	0.9849545824	120425.2445
3967	0.1633636696	194495.6519	0.984957547	120419.7281
3968	0.1633554132	194484.2708	0.9849593074	120415.1322
3969	0.163352761	194446.2223	0.9849651919	120404.0952
3970	0.163338047	194431.481	0.9849674714	120394.8171
3971	0.1633412179	194420.108	0.98496923	120391.6894
3972	0.1633330878	194413.8655	0.9849701952	120387.0494
3973	0.1633130236	194402.5048	0.9849719517	120379.2537
3974	0.1632902583	194389.4161	0.9849739752	120374.2307
3975	0.1632975994	194372.3093	0.9849766198	120367.8626
3976	0.163274069	194362.7109	0.9849781035	120361.5
3977	0.1632663997	194355.3025	0.9849792486	120357.8733
3978	0.1632432319	194280.2149	0.9849908527	120352.3237
3979	0.1632398989	194265.212	0.9849931707	120343.2826
3980	0.1632211012	194254.9271	0.9849947597	120333.0326
3981	0.1632149866	194241.6429	0.9849968119	120328.5992
3982	0.1632034767	194227.6605	0.9849989718	120320.5034
3983	0.1631909396	194207.5317	0.9850020809	120313.9309
3984	0.1631661254	194191.8038	0.98500451	120305.1495
3985	0.1631601081	194173.6474	0.9850073139	120297.1138
3986	0.1631560645	194150.7887	0.9850108437	120289.2044
3987	0.1631606991	194138.835	0.9850126894	120286.0838
3988	0.163166311	194129.1654	0.9850141823	120283.3386
3989	0.1631606474	194114.6979	0.9850164159	120277.796
3990	0.1631550384	194108.3125	0.9850174016	120274.5624
3991	0.1631553757	194095.148	0.9850194338	120264.2555
3992	0.1631524956	194089.7543	0.9850202664	120261.4978
3993	0.1631270082	194078.339	0.9850220284	120257.6649
3994	0.163123171	194065.3581	0.9850240319	120249.8547
3995	0.1630867352	194050.6543	0.9850263012	120239.2896
3996	0.1630907593	194039.8246	0.9850279725	120234.8418
3997	0.1630729118	194026.7592	0.9850299887	120226.8697
3998	0.1630599804	194019.7713	0.9850310669	120220.9441
3999	0.1630701223	194009.6616	0.9850326269	120215.0742
4000	0.1630461027	193994.642	0.9850349442	120199.7318
4001	0.163049522	193974.988	0.9850379763	120196.3574
4002	0.163041833	193965.4338	0.9850394502	120191.6188
4003	0.1630302142	193955.2136	0.9850410267	120184.5388
4004	0.1630321312	193944.2731	0.9850427143	120182.2569
4005	0.1630268125	193935.1515	0.9850441212	120178.3749
4006	0.1630167181	193933.5965	0.985044361	120176.4315
4007	0.1630170834	193933.4755	0.9850443797	120176.3094
4008	0.1630095556	193929.0982	0.9850450548	120173.5382
4009	0.162991326	193921.027	0.9850462996	120166.2925
4010	0.1629626306	193907.8095	0.985048338	120156.9105
4011	0.1629627642	193892.5431	0.9850506922	120150.0961
4012	0.1629622442	193865.5733	0.9850548507	120146.6452
4013	0.1629498101	193856.3802	0.9850562681	120139.9572
4014	0.1629426569	193842.4484	0.9850584159	120132.3911
4015	0.1629334931	193834.0891	0.9850597046	120126.98
4016	0.1629309957	193829.075	0.9850604775	120124.4237
4017	0.1629286608	193818.4304	0.9850621183	120120.1196
4018	0.1629263187	193796.0531	0.9850655675	120110.2748
4019	0.1629318338	193779.8028	0.9850680719	120104.1659
4020	0.1629208779	193771.3891	0.9850693686	120098.5451
4021	0.162901622	193761.9875	0.9850708174	120093.4038
4022	0.1628954432	193748.6481	0.9850728729	120083.4533
4023	0.1628940873	193735.9658	0.985074827	120077.6756
4024	0.1628805344	193728.6555	0.9850759533	120070.4272
4025	0.1628854434	193699.2023	0.9850804909	120066.776
4026	0.1628834762	193689.6265	0.985081966	120064.1681
4027	0.1628645807	193678.2728	0.9850837149	120056.2465
4028	0.1628537713	193666.8184	0.9850854791	120049.582
4029	0.1628581114	193636.075	0.9850902139	120044.1324
4030	0.1628489413	193615.9436	0.985093314	120035.6315
4031	0.1628252933	193604.0067	0.985095152	120025.338
4032	0.1628302036	193585.4159	0.9850980143	120022.8938
4033	0.1628316274	193571.7828	0.9851001132	120017.7499
4034	0.1628354082	193557.4501	0.9851023196	120012.9547
4035	0.1628204579	193544.497	0.9851043134	120003.4038
4036	0.1628096542	193538.1738	0.9851052867	119998.1998
4037	0.1628115071	193521.1846	0.9851079016	119992.1537
4038	0.1628118495	193521.0657	0.9851079199	119992.0477
