iter	Passed	Remaining
333	3085	135493
334	3092	135397
335	3100	135307
336	3108	135250
337	3115	135159
338	3123	135098
339	3131	135018
340	3140	134987
341	3148	134951
342	3156	134872
343	3166	134895
344	3177	134963
345	3189	135068
346	3197	135036
347	3205	134979
348	3215	134995
349	3224	134982
350	3235	135049
351	3245	135073
352	3254	135027
353	3262	134959
354	3270	134919
355	3279	134884
356	3289	134931
357	3300	134989
358	3309	134983
359	3318	134938
360	3326	134908
361	3336	134921
362	3346	134940
363	3354	134896
364	3363	134879
365	3373	134903
366	3384	134939
367	3392	134908
368	3403	134947
369	3415	135047
370	3425	135069
371	3434	135063
372	3444	135075
373	3453	135062
374	3461	134991
375	3469	134941
376	3477	134883
377	3487	134910
378	3496	134870
379	3504	134819
380	3511	134724
381	3519	134697
382	3529	134687
383	3537	134649
384	3545	134582
385	3553	134540
386	3562	134512
387	3571	134496
388	3579	134433
389	3587	134397
390	3595	134355
391	3603	134293
392	3611	134241
393	3619	134189
394	3627	134131
395	3637	134128
396	3644	134069
397	3652	134012
398	3660	133950
399	3670	133960
400	3678	133906
401	3687	133922
402	3695	133862
403	3706	133896
404	3715	133883
405	3724	133874
406	3736	133974
407	3746	133977
408	3756	133996
409	3769	134131
410	3779	134158
411	3791	134249
412	3801	134264
413	3811	134299
414	3822	134345
415	3835	134452
416	3847	134536
417	3857	134562
418	3869	134666
419	3882	134795
420	3892	134778
421	3904	134895
422	3924	135245
423	3962	136231
424	3973	136253
425	3982	136233
426	3992	136251
427	4002	136279
428	4014	136352
429	4021	136279
430	4031	136267
431	4040	136241
432	4048	136192
433	4057	136194
434	4066	136149
435	4075	136124
436	4082	136065
437	4091	136044
438	4099	135970
439	4108	135952
440	4116	135901
441	4124	135843
442	4132	135788
443	4142	135805
444	4150	135755
445	4158	135712
446	4166	135644
447	4174	135598
448	4184	135601
449	4194	135615
450	4203	135593
451	4212	135580
452	4221	135570
453	4230	135527
454	4240	135556
455	4248	135515
456	4258	135502
457	4266	135461
458	4274	135425
459	4282	135369
460	4292	135372
461	4300	135341
462	4310	135349
463	4319	135333
464	4329	135322
465	4338	135311
466	4346	135247
467	4356	135260
468	4365	135257
469	4374	135235
470	4384	135247
471	4395	135289
472	4403	135255
473	4412	135224
474	4421	135197
475	4429	135145
476	4437	135097
477	4446	135095
478	4455	135061
479	4465	135075
480	4474	135063
481	4484	135062
482	4492	135026
483	4504	135087
484	4513	135068
485	4521	135024
486	4530	134997
487	4538	134975
488	4548	134971
489	4556	134918
490	4565	134895
491	4573	134853
492	4582	134849
493	4590	134805
494	4599	134787
495	4610	134807
496	4618	134764
497	4627	134755
498	4635	134715
499	4644	134693
500	4653	134675
501	4662	134641
502	4669	134590
503	4678	134567
504	4687	134546
505	4696	134536
506	4705	134519
507	4714	134479
508	4722	134453
509	4731	134435
510	4740	134404
511	4747	134348
512	4755	134303
513	4763	134256
514	4771	134214
515	4780	134175
516	4787	134115
517	4795	134073
518	4803	134035
519	4811	133983
520	4820	133971
521	4829	133962
522	4838	133922
523	4846	133887
524	4854	133844
525	4862	133809
526	4870	133760
527	4878	133723
528	4886	133667
529	4894	133625
530	4902	133577
531	4909	133513
532	4918	133493
533	4926	133465
534	4934	133420
535	4981	134414
536	4991	134428
537	5002	134475
538	5014	134540
539	5023	134530
540	5034	134545
541	5042	134499
542	5051	134495
543	5059	134451
544	5068	134422
545	5077	134407
546	5086	134401
547	5095	134381
548	5103	134341
549	5112	134316
550	5120	134276
551	5129	134251
552	5137	134220
553	5145	134162
554	5152	134096
555	5160	134069
556	5170	134066
557	5178	134036
558	5189	134061
559	5196	133998
560	5204	133963
561	5212	133916
562	5220	133860
563	5227	133814
564	5236	133774
565	5244	133739
566	5251	133679
567	5259	133644
568	5269	133647
569	5278	133630
570	5287	133606
571	5296	133597
572	5304	133559
573	5316	133608
574	5326	133629
575	5338	133681
576	5348	133684
577	5357	133683
578	5367	133675
579	5376	133679
580	5384	133638
581	5395	133655
582	5404	133649
583	5414	133666
584	5425	133698
585	5435	133702
586	5445	133704
587	5454	133702
588	5465	133722
589	5475	133742
590	5486	133760
591	5495	133757
592	5505	133746
593	5514	133729
594	5523	133717
595	5533	133730
596	5545	133782
597	5554	133776
598	5571	133959
599	5581	133950
600	5591	133967
601	5601	133963
602	5609	133930
603	5620	133960
604	5629	133942
605	5640	133981
606	5651	134003
607	5659	133976
608	5671	134012
609	5683	134081
610	5693	134078
611	5702	134072
612	5710	134027
613	5720	134035
614	5728	133984
615	5736	133946
616	5744	133904
617	5752	133874
618	5760	133835
619	5769	133813
620	5776	133761
621	5787	133786
622	5797	133788
623	5806	133765
624	5814	133731
625	5822	133695
626	5831	133672
627	5840	133656
628	5848	133614
629	5855	133557
630	5864	133540
631	5872	133510
632	5881	133484
633	5888	133432
634	5897	133420
635	5905	133373
636	5914	133349
637	5921	133307
638	5930	133278
639	5938	133252
640	5946	133211
641	5954	133164
642	5962	133129
643	5973	133157
644	6022	134029
645	6035	134098
646	6046	134133
647	6054	134106
648	6062	134062
649	6071	134039
650	6082	134064
651	6092	134072
652	6100	134035
653	6110	134029
654	6119	134011
655	6130	134040
656	6163	134550
657	6171	134525
658	6180	134496
659	6189	134479
660	6199	134485
661	6211	134528
662	6220	134523
663	6230	134520
664	6238	134489
665	6247	134464
666	6256	134434
667	6263	134390
668	6273	134391
669	6281	134352
670	6289	134315
671	6296	134255
672	6304	134220
673	6313	134187
674	6323	134193
675	6331	134168
676	6339	134120
677	6347	134086
678	6354	134030
679	6362	133996
680	6370	133953
681	6378	133904
682	6386	133864
683	6395	133855
684	6404	133844
685	6412	133811
686	6424	133839
687	6435	133869
688	6445	133873
689	6455	133883
690	6465	133895
691	6474	133875
692	6483	133855
693	6493	133857
694	6502	133834
695	6511	133827
696	6521	133822
697	6532	133854
698	6541	133826
699	6550	133807
700	6557	133769
701	6567	133769
702	6578	133785
703	6586	133755
704	6595	133734
705	6603	133695
706	6611	133657
707	6619	133614
708	6627	133581
709	6635	133553
710	6643	133516
711	6651	133480
712	6659	133446
713	6667	133410
714	6675	133366
715	6683	133326
716	6691	133295
717	6698	133243
718	6705	133196
719	6714	133172
720	6722	133128
721	6729	133077
722	6737	133044
723	6745	133003
724	6753	132964
725	6760	132923
726	6769	132903
727	6778	132881
728	6786	132862
729	6795	132828
730	6803	132798
731	6810	132757
732	6818	132721
733	6826	132686
734	6835	132657
735	6842	132617
736	6850	132572
737	6858	132537
738	6865	132482
739	6872	132436
740	6880	132396
741	6888	132371
742	6896	132332
743	6903	132281
744	6910	132234
745	6919	132212
746	6927	132187
747	6935	132144
748	6942	132101
749	6951	132078
750	6959	132042
751	6967	132009
752	6975	131974
753	6982	131932
754	6991	131907
755	7048	132796
756	7056	132777
757	7065	132757
758	7074	132740
759	7083	132725
760	7095	132760
761	7106	132782
762	7116	132788
763	7125	132780
764	7135	132784
765	7145	132779
766	7153	132743
767	7161	132710
768	7169	132678
769	7178	132659
770	7188	132658
771	7195	132612
772	7203	132573
773	7214	132605
774	7222	132560
775	7233	132581
776	7241	132555
777	7249	132518
778	7256	132463
779	7264	132444
780	7273	132429
781	7283	132430
782	7297	132503
783	7306	132489
784	7315	132476
785	7325	132468
786	7334	132455
787	7344	132457
788	7355	132488
789	7368	132535
790	7378	132539
791	7386	132511
792	7395	132496
793	7404	132472
794	7412	132454
795	7421	132427
796	7429	132391
797	7437	132372
798	7445	132337
799	7454	132310
800	7461	132266
801	7469	132229
802	7476	132176
803	7484	132150
804	7492	132112
805	7500	132086
806	7508	132062
807	7517	132044
808	7525	132010
809	7533	131975
810	7543	131970
811	7554	131993
812	7563	131980
813	7572	131971
814	7581	131954
815	7589	131926
816	7599	131919
817	7608	131913
818	7619	131940
819	7628	131913
820	7637	131903
821	7648	131915
822	7661	131977
823	7672	131995
824	7684	132025
825	7692	132004
826	7703	132017
827	7715	132054
828	7727	132091
829	7737	132099
830	7750	132148
831	7761	132170
832	7771	132169
833	7782	132191
834	7791	132171
835	7801	132170
836	7810	132163
837	7820	132157
838	7829	132141
839	7838	132134
840	7848	132142
841	7858	132141
842	7868	132136
843	7878	132136
844	7887	132130
845	7898	132143
846	7908	132142
847	7918	132155
848	7930	132176
849	7940	132185
850	7948	132161
851	7957	132147
852	7967	132145
853	7976	132124
854	7985	132104
855	7994	132090
856	8003	132075
857	8011	132053
858	8019	132024
859	8032	132070
860	8093	132916
861	8103	132907
862	8112	132892
863	8125	132944
864	8138	132995
865	8148	132986
866	8156	132964
867	8166	132953
868	8175	132944
869	8184	132920
870	8193	132915
871	8205	132943
872	8215	132947
873	8224	132923
874	8232	132889
875	8239	132845
876	8247	132821
877	8256	132798
878	8265	132786
879	8273	132744
880	8280	132696
881	8291	132720
882	8300	132700
883	8308	132666
884	8315	132630
885	8323	132593
886	8330	132550
887	8338	132507
888	8345	132471
889	8353	132442
890	8361	132406
891	8369	132375
892	8377	132340
893	8385	132303
894	8393	132283
895	8403	132281
896	8413	132278
897	8423	132273
898	8431	132251
899	8440	132234
900	8449	132215
901	8457	132194
902	8466	132178
903	8476	132178
904	8485	132164
905	8495	132161
906	8504	132150
907	8513	132134
908	8521	132101
909	8532	132120
910	8545	132153
911	8556	132170
912	8566	132175
913	8578	132204
914	8589	132221
915	8597	132194
916	8606	132176
917	8616	132182
918	8627	132184
919	8636	132177
920	8648	132198
921	8657	132194
922	8666	132175
923	8676	132181
924	8685	132153
925	8693	132130
926	8702	132113
927	8710	132087
928	8721	132099
929	8730	132086
930	8740	132089
931	8749	132064
932	8758	132060
933	8766	132022
934	8775	132012
935	8784	131994
936	8793	131978
937	8802	131968
938	8811	131947
939	8821	131946
940	8830	131933
941	8843	131971
942	8852	131957
943	8860	131931
944	8868	131893
945	8875	131857
946	8885	131853
947	8893	131824
948	8903	131830
949	8912	131807
950	8921	131800
951	8931	131798
952	8940	131779
953	8948	131753
954	8956	131719
955	8964	131685
956	8972	131660
957	8981	131654
958	8991	131643
959	8999	131622
960	9008	131599
961	9016	131579
962	9024	131544
963	9033	131530
964	9041	131498
965	9049	131473
966	9056	131433
967	9065	131409
968	9158	132613
969	9204	133128
970	9214	133130
971	9224	133121
972	9233	133114
973	9241	133083
974	9250	133069
975	9262	133096
976	9271	133071
977	9279	133043
978	9288	133022
979	9295	132984
980	9304	132961
981	9311	132927
982	9319	132891
983	9327	132858
984	9334	132811
985	9341	132776
986	9349	132739
987	9356	132698
988	9363	132658
989	9372	132632
990	9380	132598
991	9388	132574
992	9395	132536
993	9403	132499
994	9411	132470
995	9419	132440
996	9427	132405
997	9435	132379
998	9444	132361
999	9452	132332
1000	9460	132306
1001	9468	132276
1002	9476	132242
1003	9484	132211
1004	9492	132180
1005	9499	132142
1006	9508	132127
1007	9516	132099
1008	9524	132062
1009	9531	132031
1010	9540	132005
1011	9548	131982
1012	9556	131952
1013	9564	131919
1014	9572	131894
1015	9581	131874
1016	9588	131838
1017	9595	131796
1018	9603	131762
1019	9611	131733
1020	9619	131702
1021	9626	131662
1022	9634	131633
1023	9642	131611
1024	9651	131593
1025	9659	131556
1026	9667	131531
1027	9676	131516
1028	9684	131494
1029	9693	131477
1030	9703	131473
1031	9711	131450
1032	9720	131425
1033	9729	131411
1034	9738	131394
1035	9746	131374
1036	9754	131348
1037	9762	131320
1038	9770	131281
1039	9778	131262
1040	9786	131225
1041	9794	131194
1042	9801	131162
1043	9809	131136
1044	9817	131109
1045	9825	131080
1046	9834	131055
1047	9842	131030
1048	9850	131003
1049	9858	130975
1050	9866	130947
1051	9874	130919
1052	9881	130886
1053	9890	130863
1054	9899	130854
1055	9911	130878
1056	9921	130879
1057	9931	130878
1058	9945	130925
1059	9959	130977
1060	9970	130986
1061	9984	131035
1062	9998	131087
1063	10012	131139
1064	10025	131184
1065	10033	131148
1066	10044	131158
1067	10055	131173
1068	10064	131162
1069	10075	131167
1070	10083	131139
1071	10094	131155
1072	10102	131129
1073	10112	131119
1074	10122	131115
1075	10130	131091
1076	10139	131077
1077	10147	131045
1078	10157	131047
1079	10166	131028
1080	10177	131039
1081	10191	131099
1082	10266	131928
1083	10275	131911
1084	10286	131919
1085	10297	131931
1086	10307	131928
1087	10316	131910
1088	10325	131900
1089	10333	131873
1090	10341	131839
1091	10350	131824
1092	10359	131813
1093	10369	131806
1094	10377	131786
1095	10386	131768
1096	10395	131752
1097	10403	131724
1098	10411	131694
1099	10420	131682
1100	10430	131670
1101	10439	131653
1102	10447	131632
1103	10456	131609
1104	10465	131599
1105	10474	131578
1106	10482	131557
1107	10491	131535
1108	10499	131507
1109	10506	131473
1110	10515	131453
1111	10522	131421
1112	10531	131404
1113	10538	131366
1114	10546	131330
1115	10553	131294
1116	10560	131260
1117	10567	131220
1118	10576	131203
1119	10585	131183
1120	10592	131149
1121	10599	131110
1122	10607	131080
1123	10615	131054
1124	10623	131028
1125	10631	130999
1126	10640	130978
1127	10647	130945
1128	10655	130909
1129	10662	130880
1130	10670	130849
1131	10678	130819
1132	10687	130802
1133	10696	130790
1134	10704	130761
1135	10712	130735
1136	10719	130701
1137	10727	130669
1138	10735	130646
1139	10742	130609
1140	10750	130579
1141	10758	130554
1142	10766	130522
1143	10774	130498
1144	10782	130472
1145	10789	130433
1146	10797	130403
1147	10805	130378
1148	10813	130350
1149	10821	130333
1150	10829	130306
1151	10838	130288
1152	10846	130256
1153	10854	130236
1154	10862	130212
1155	10871	130189
1156	10878	130160
1157	10885	130121
1158	10895	130113
1159	10903	130085
1160	10910	130057
1161	10918	130024
1162	10925	129989
1163	10934	129976
1164	10941	129941
1165	10949	129910
1166	10957	129878
1167	10964	129851
1168	10972	129816
1169	10980	129789
1170	10988	129770
1171	10997	129760
1172	11006	129736
1173	11015	129732
1174	11023	129703
1175	11031	129682
1176	11040	129657
1177	11052	129679
1178	11062	129682
1179	11070	129661
1180	11079	129641
1181	11088	129622
1182	11098	129622
1183	11106	129604
1184	11115	129587
1185	11124	129575
1186	11133	129562
1187	11143	129559
1188	11152	129543
1189	11163	129552
1190	11171	129529
1191	11181	129521
1192	11191	129526
1193	11200	129510
1194	11212	129527
1195	11230	129616
1196	11237	129585
1197	11325	130477
1198	11334	130463
1199	11346	130481
1200	11357	130490
1201	11367	130486
1202	11375	130468
1203	11384	130443
1204	11393	130431
1205	11401	130405
1206	11410	130389
1207	11418	130367
1208	11427	130352
1209	11436	130332
1210	11442	130295
1211	11451	130278
1212	11459	130247
1213	11466	130214
1214	11475	130195
1215	11483	130170
1216	11490	130138
1217	11498	130107
1218	11506	130080
1219	11514	130054
1220	11522	130035
1221	11531	130017
1222	11540	130000
1223	11547	129969
1224	11556	129947
1225	11564	129921
1226	11571	129893
1227	11579	129866
1228	11587	129836
1229	11594	129805
1230	11603	129789
1231	11612	129770
1232	11619	129736
1233	11627	129708
1234	11634	129676
1235	11642	129645
1236	11651	129637
1237	11659	129615
1238	11668	129601
1239	11677	129581
1240	11686	129566
1241	11693	129530
1242	11700	129494
1243	11709	129477
1244	11716	129451
1245	11724	129424
1246	11732	129398
1247	11739	129362
1248	11747	129340
1249	11755	129307
1250	11763	129281
1251	11771	129258
1252	11780	129252
1253	11788	129224
1254	11797	129203
1255	11804	129174
1256	11812	129144
1257	11820	129127
1258	11829	129112
1259	11837	129087
1260	11846	129072
1261	11855	129054
1262	11865	129049
1263	11874	129045
1264	11882	129013
1265	11889	128983
1266	11898	128971
1267	11912	129007
1268	11921	128995
1269	11932	129000
1270	11941	128992
1271	11951	128982
1272	11961	128981
1273	11971	128977
1274	11980	128971
1275	11991	128969
1276	11998	128943
1277	12008	128937
1278	12017	128917
1279	12031	128964
1280	12044	128992
1281	12054	128985
1282	12063	128977
1283	12075	128994
1284	12087	129006
1285	12095	128982
1286	12104	128972
1287	12112	128951
1288	12122	128947
1289	12131	128931
1290	12140	128921
1291	12150	128912
1292	12158	128888
1293	12166	128865
1294	12174	128845
1295	12182	128816
1296	12193	128826
1297	12203	128819
1298	12210	128792
1299	12218	128766
1300	12226	128741
1301	12234	128717
1302	12242	128691
1303	12251	128681
1304	12265	128717
1305	12280	128762
1306	12292	128782
1307	12302	128781
1308	12312	128776
1309	12438	129985
1310	12447	129975
1311	12458	129975
1312	12469	129981
1313	12481	130000
1314	12491	129995
1315	12500	129985
1316	12510	129980
1317	12519	129966
1318	12529	129955
1319	12537	129931
1320	12546	129920
1321	12556	129918
1322	12566	129912
1323	12576	129904
1324	12584	129881
1325	12594	129880
1326	12602	129849
1327	12610	129828
1328	12619	129815
1329	12628	129796
1330	12636	129776
1331	12644	129744
1332	12652	129723
1333	12661	129713
1334	12670	129693
1335	12679	129676
1336	12687	129656
1337	12695	129629
1338	12702	129600
1339	12710	129570
1340	12718	129551
1341	12725	129516
1342	12732	129481
1343	12740	129452
1344	12748	129432
1345	12757	129411
1346	12764	129379
1347	12772	129354
1348	12780	129335
1349	12789	129317
1350	12797	129287
1351	12804	129259
1352	12812	129237
1353	12821	129217
1354	12829	129190
1355	12837	129168
1356	12845	129141
1357	12853	129118
1358	12861	129097
1359	12869	129073
1360	12877	129049
1361	12885	129027
1362	12893	128996
1363	12902	128985
1364	12910	128961
1365	12918	128943
1366	12926	128912
1367	12934	128890
1368	12941	128860
1369	12949	128828
1370	12956	128803
1371	12966	128793
1372	12973	128760
1373	12981	128735
1374	12988	128706
1375	12997	128686
1376	13004	128653
1377	13012	128629
1378	13027	128673
1379	13040	128707
1380	13050	128702
1381	13059	128683
1382	13068	128670
1383	13078	128670
1384	13087	128650
1385	13098	128655
1386	13106	128638
1387	13122	128692
1388	13134	128704
1389	13149	128755
1390	13159	128745
1391	13171	128765
1392	13180	128752
1393	13190	128743
1394	13197	128715
1395	13206	128696
1396	13214	128675
1397	13223	128658
1398	13232	128641
1399	13241	128629
1400	13248	128598
1401	13258	128598
1402	13267	128579
1403	13276	128565
1404	13286	128559
1405	13294	128537
1406	13304	128531
1407	13314	128531
1408	13324	128522
1409	13331	128495
1410	13339	128470
1411	13347	128449
1412	13356	128430
1413	13364	128410
1414	13371	128379
1415	13381	128373
1416	13389	128346
1417	13397	128324
1418	13405	128300
1419	13425	128392
1420	13547	129461
1421	13558	129465
1422	13570	129473
1423	13584	129514
1424	13598	129546
1425	13606	129519
1426	13616	129517
1427	13624	129487
1428	13632	129468
1429	13640	129439
1430	13650	129438
1431	13660	129432
1432	13669	129419
1433	13679	129415
1434	13687	129391
1435	13696	129370
1436	13703	129339
1437	13712	129323
1438	13719	129289
1439	13728	129272
1440	13736	129248
1441	13744	129228
1442	13751	129199
1443	13759	129174
1444	13768	129155
1445	13777	129140
1446	13785	129120
1447	13794	129105
1448	13802	129079
1449	13812	129071
1450	13819	129044
1451	13828	129032
1452	13837	129012
1453	13845	128987
1454	13853	128968
1455	13862	128951
1456	13870	128929
1457	13878	128901
1458	13887	128893
1459	13896	128878
1460	13905	128860
1461	13912	128828
1462	13921	128813
1463	13929	128787
1464	13937	128767
1465	13945	128742
1466	13956	128744
1467	13963	128719
1468	13973	128706
1469	13980	128681
1470	13990	128669
1471	13997	128642
1472	14008	128640
1473	14018	128635
1474	14027	128622
1475	14035	128605
1476	14044	128585
1477	14052	128564
1478	14060	128543
1479	14069	128526
1480	14078	128508
1481	14086	128486
1482	14093	128456
1483	14101	128433
1484	14109	128411
1485	14117	128391
1486	14126	128373
1487	14136	128371
1488	14146	128365
1489	14157	128366
1490	14166	128350
1491	14174	128327
1492	14184	128321
1493	14194	128318
1494	14204	128319
1495	14213	128302
1496	14221	128280
1497	14233	128288
1498	14247	128324
1499	14255	128299
1500	14264	128285
1501	14273	128274
1502	14284	128272
1503	14292	128253
1504	14301	128234
1505	14309	128212
1506	14318	128202
1507	14327	128183
1508	14337	128179
1509	14346	128166
1510	14353	128133
1511	14361	128114
1512	14369	128095
1513	14379	128086
1514	14387	128061
1515	14396	128050
1516	14405	128036
1517	14414	128020
1518	14422	127994
1519	14430	127977
1520	14438	127953
1521	14446	127926
1522	14454	127907
1523	14462	127888
1524	14470	127859
1525	14479	127846
1526	14487	127822
1527	14494	127790
1528	14502	127772
1529	14512	127765
1530	14519	127738
1531	14660	128885
1532	14670	128872
1533	14681	128878
1534	14693	128888
1535	14704	128891
1536	14714	128891
1537	14722	128866
1538	14731	128848
1539	14739	128826
1540	14746	128799
1541	14755	128778
1542	14763	128754
1543	14771	128734
1544	14779	128708
1545	14787	128686
1546	14796	128675
1547	14803	128643
1548	14812	128625
1549	14819	128597
1550	14830	128598
1551	14837	128568
1552	14846	128554
1553	14855	128537
1554	14863	128518
1555	14872	128497
1556	14881	128486
1557	14888	128456
1558	14896	128432
1559	14904	128403
1560	14911	128379
1561	14920	128363
1562	14928	128336
1563	14937	128325
1564	14945	128301
1565	14953	128277
1566	14960	128251
1567	14970	128241
1568	14979	128226
1569	14987	128204
1570	14995	128181
1571	15003	128157
1572	15012	128143
1573	15020	128122
1574	15028	128096
1575	15035	128072
1576	15043	128049
1577	15051	128020
1578	15059	128001
1579	15067	127979
1580	15076	127966
1581	15084	127941
1582	15092	127920
1583	15100	127892
1584	15109	127879
1585	15117	127861
1586	15126	127845
1587	15133	127813
1588	15141	127795
1589	15149	127768
1590	15158	127757
1591	15167	127742
1592	15175	127718
1593	15183	127693
1594	15190	127668
1595	15198	127646
1596	15207	127628
1597	15215	127604
1598	15223	127583
1599	15231	127565
1600	15239	127539
1601	15247	127516
1602	15255	127499
1603	15263	127475
1604	15271	127455
1605	15279	127432
1606	15287	127407
1607	15295	127385
1608	15303	127361
1609	15310	127336
1610	15318	127314
1611	15327	127296
1612	15335	127277
1613	15343	127254
1614	15351	127228
1615	15358	127205
1616	15367	127184
1617	15374	127156
1618	15382	127139
1619	15391	127121
1620	15398	127095
1621	15407	127075
1622	15415	127057
1623	15423	127033
1624	15432	127017
1625	15440	126999
1626	15448	126979
1627	15457	126961
1628	15464	126937
1629	15473	126918
1630	15481	126899
1631	15490	126881
1632	15498	126863
1633	15506	126842
1634	15514	126816
1635	15521	126791
1636	15528	126763
1637	15537	126744
1638	15545	126729
1639	15554	126710
1640	15562	126691
1641	15571	126677
1642	15579	126656
1643	15587	126632
1644	15595	126614
1645	15603	126592
1646	15612	126575
1647	15620	126556
1648	15628	126536
1649	15636	126513
1650	16023	129558
1651	16033	129552
1652	16043	129545
1653	16053	129531
1654	16062	129520
1655	16071	129505
1656	16081	129494
1657	16092	129495
1658	16100	129471
1659	16108	129446
1660	16115	129422
1661	16125	129409
1662	16134	129393
1663	16142	129374
1664	16150	129350
1665	16158	129326
1666	16166	129301
1667	16174	129275
1668	16181	129246
1669	16189	129222
1670	16197	129199
1671	16204	129173
1672	16212	129145
1673	16220	129126
