iter	Passed	Remaining
3708	79041	240618
3709	79049	240559
3710	79059	240503
3711	79068	240444
3712	79079	240389
3713	79089	240336
3714	79099	240278
3715	79108	240220
3716	79118	240164
3717	79128	240109
3718	79137	240050
3719	79148	239997
3720	79156	239937
3721	79165	239879
3722	79173	239817
3723	79181	239754
3724	79190	239696
3725	79199	239638
3726	79207	239577
3727	79214	239514
3728	79224	239456
3729	79232	239396
3730	79242	239342
3731	79251	239282
3732	79260	239225
3733	79270	239171
3734	79281	239117
3735	79292	239065
3736	79305	239019
3737	79318	238972
3738	79328	238918
3739	79337	238861
3740	79347	238806
3741	79356	238747
3742	79368	238699
3743	79967	240414
3744	80261	241211
3745	80551	241998
3746	80868	242864
3747	80877	242804
3748	80885	242744
3749	80908	242726
3750	80920	242674
3751	80931	242621
3752	80942	242568
3753	80955	242521
3754	80966	242467
3755	80974	242406
3756	80986	242356
3757	80995	242297
3758	81006	242243
3759	81015	242186
3760	81023	242124
3761	81034	242070
3762	81043	242010
3763	81052	241952
3764	81062	241895
3765	81072	241839
3766	81082	241782
3767	81090	241722
3768	81100	241666
3769	81108	241604
3770	81118	241549
3771	81127	241488
3772	81135	241429
3773	81144	241370
3774	81156	241320
3775	81167	241265
3776	81177	241210
3777	81186	241153
3778	81197	241100
3779	81207	241044
3780	81218	240992
3781	81228	240936
3782	81237	240878
3783	81247	240822
3784	81259	240772
3785	81268	240713
3786	81277	240654
3787	81285	240595
3788	81295	240540
3789	81304	240480
3790	81312	240419
3791	81321	240360
3792	81330	240304
3793	81341	240252
3794	81351	240195
3795	81359	240136
3796	81368	240077
3797	81377	240019
3798	81389	239970
3799	81398	239911
3800	81407	239852
3801	81418	239800
3802	81429	239747
3803	81439	239695
3804	81448	239637
3805	81457	239578
3806	81466	239520
3807	81474	239459
3808	81484	239404
3809	81495	239353
3810	81505	239299
3811	81513	239236
3812	81524	239186
3813	81534	239131
3814	81543	239072
3815	81554	239020
3816	81566	238971
3817	81575	238915
3818	81585	238861
3819	81596	238808
3820	81604	238748
3821	81613	238689
3822	81622	238632
3823	81630	238573
3824	81641	238521
3825	81651	238467
3826	81662	238415
3827	81672	238359
3828	81682	238306
3829	81694	238256
3830	81704	238202
3831	81714	238148
3832	81724	238094
3833	81737	238048
3834	81750	238002
3835	81760	237950
3836	81771	237898
3837	81781	237844
3838	81793	237796
3839	81803	237740
3840	81813	237687
3841	81821	237627
3842	81831	237574
3843	81840	237517
3844	81849	237460
3845	81858	237402
3846	81867	237346
3847	81877	237291
3848	82150	237999
3849	82439	238752
3850	82725	239498
3851	83405	241383
3852	83414	241324
3853	83423	241266
3854	83449	241256
3855	83458	241199
3856	83469	241147
3857	83478	241088
3858	83490	241037
3859	83501	240984
3860	83511	240931
3861	83520	240872
3862	83529	240816
3863	83540	240762
3864	83549	240704
3865	83559	240648
3866	83568	240591
3867	83578	240536
3868	83588	240481
3869	83600	240431
3870	83609	240375
3871	83619	240318
3872	83627	240258
3873	83636	240200
3874	83646	240145
3875	83654	240086
3876	83664	240030
3877	83677	239983
3878	83687	239928
3879	83698	239877
3880	83716	239845
3881	83728	239797
3882	83738	239742
3883	83750	239692
3884	83760	239640
3885	83769	239582
3886	83779	239527
3887	83788	239470
3888	83797	239411
3889	83806	239353
3890	83814	239294
3891	83823	239236
3892	83830	239174
3893	83839	239117
3894	83849	239061
3895	83857	239001
3896	83865	238942
3897	83874	238884
3898	83884	238830
3899	83892	238772
3900	83902	238717
3901	83913	238665
3902	83922	238607
3903	83931	238551
3904	83940	238494
3905	83951	238443
3906	83961	238388
3907	83969	238328
3908	83978	238272
3909	83988	238217
3910	83999	238168
3911	84011	238118
3912	84021	238063
3913	84031	238009
3914	84041	237956
3915	84052	237905
3916	84061	237848
3917	84070	237793
3918	84078	237731
3919	84087	237675
3920	84095	237617
3921	84104	237558
3922	84112	237501
3923	84122	237447
3924	84132	237393
3925	84141	237337
3926	84150	237280
3927	84159	237223
3928	84168	237165
3929	84176	237108
3930	84185	237050
3931	84192	236990
3932	84200	236930
3933	84208	236870
3934	84218	236816
3935	84225	236757
3936	84233	236696
3937	84243	236644
3938	84252	236586
3939	84262	236532
3940	84269	236473
3941	84278	236415
3942	84286	236356
3943	84296	236304
3944	84304	236245
3945	84313	236188
3946	84321	236130
3947	84330	236074
3948	84338	236014
3949	84347	235958
3950	84355	235901
3951	84363	235843
3952	84373	235787
3953	84385	235740
3954	84396	235692
3955	84406	235638
3956	84415	235583
3957	84554	235888
3958	84858	236657
3959	85137	237354
3960	85432	238094
3961	85657	238637
3962	85665	238579
3963	85674	238521
3964	85701	238514
3965	85710	238460
3966	85720	238404
3967	85729	238347
3968	85738	238292
3969	85747	238235
3970	85756	238177
3971	85764	238119
3972	85772	238061
3973	85782	238005
3974	85790	237947
3975	85798	237889
3976	85807	237830
3977	85815	237773
3978	85825	237718
3979	85833	237660
3980	85842	237602
3981	85853	237553
3982	85862	237496
3983	85873	237445
3984	85884	237393
3985	85891	237334
3986	85900	237277
3987	85911	237225
3988	85920	237169
3989	85928	237110
3990	85938	237057
3991	85948	237004
3992	85955	236943
3993	85964	236885
3994	85971	236826
3995	85980	236768
3996	85991	236717
3997	86002	236667
3998	86011	236611
3999	86020	236557
4000	86030	236503
4001	86038	236445
4002	86047	236388
4003	86055	236330
4004	86064	236274
4005	86073	236218
4006	86082	236161
4007	86091	236106
4008	86101	236053
4009	86111	236000
4010	86119	235942
4011	86128	235887
4012	86136	235830
4013	86146	235776
4014	86156	235724
4015	86165	235668
4016	86175	235615
4017	86185	235561
4018	86194	235506
4019	86202	235449
4020	86212	235395
4021	86220	235338
4022	86229	235282
4023	86238	235227
4024	86247	235172
4025	86256	235117
4026	86267	235066
4027	86276	235011
4028	86285	234955
4029	86294	234900
4030	86304	234848
4031	86313	234793
4032	86323	234739
4033	86332	234686
4034	86340	234627
4035	86349	234573
4036	86358	234517
4037	86368	234464
4038	86378	234412
4039	86386	234356
4040	86396	234303
4041	86404	234245
4042	86414	234193
4043	86423	234137
4044	86431	234081
4045	86441	234028
4046	86450	233974
4047	86460	233921
4048	86471	233872
4049	86481	233820
4050	86491	233767
4051	86499	233711
4052	86509	233658
4053	86517	233601
4054	86528	233552
4055	86537	233496
4056	86547	233444
4057	86556	233390
4058	86565	233336
4059	86574	233282
4060	86586	233234
4061	86596	233182
4062	86607	233134
4063	86617	233083
4064	86632	233043
4065	86643	232995
4066	86656	232951
4067	86667	232903
4068	86680	232858
4069	86807	233122
4070	86978	233501
4071	87546	234949
4072	87857	235703
4073	88146	236398
4074	88310	236757
4075	88318	236701
4076	88345	236692
4077	88356	236643
4078	88367	236592
4079	88379	236544
4080	88390	236494
4081	88400	236442
4082	88412	236393
4083	88421	236338
4084	88431	236286
4085	88440	236230
4086	88450	236178
4087	88463	236133
4088	88472	236077
4089	88482	236024
4090	88490	235968
4091	88501	235916
4092	88512	235866
4093	88520	235809
4094	88528	235751
4095	88537	235697
4096	88546	235641
4097	88554	235584
4098	88565	235533
4099	88574	235477
4100	88583	235423
4101	88594	235374
4102	88606	235327
4103	88615	235272
4104	88628	235226
4105	88640	235181
4106	88652	235132
4107	88662	235080
4108	88673	235032
4109	88685	234983
4110	88695	234931
4111	88703	234875
4112	88712	234819
4113	88722	234766
4114	88731	234712
4115	88740	234659
4116	88749	234603
4117	88760	234553
4118	88769	234500
4119	88779	234445
4120	88788	234390
4121	88798	234340
4122	88807	234285
4123	88816	234231
4124	88827	234180
4125	88835	234124
4126	88843	234067
4127	88853	234016
4128	88862	233960
4129	88872	233907
4130	88880	233852
4131	88891	233801
4132	88899	233745
4133	88909	233694
4134	88917	233635
4135	88927	233584
4136	88935	233529
4137	88943	233472
4138	88952	233417
4139	88961	233363
4140	88969	233306
4141	88978	233251
4142	88985	233192
4143	88995	233140
4144	89006	233092
4145	89018	233045
4146	89029	232996
4147	89039	232945
4148	89048	232892
4149	89058	232839
4150	89068	232788
4151	89080	232740
4152	89088	232684
4153	89095	232625
4154	89106	232576
4155	89115	232523
4156	89123	232467
4157	89131	232410
4158	89139	232353
4159	89148	232300
4160	89157	232245
4161	89167	232195
4162	89176	232140
4163	89185	232087
4164	89195	232037
4165	89207	231990
4166	89216	231936
4167	89224	231881
4168	89233	231826
4169	89242	231774
4170	89251	231720
4171	89261	231670
4172	89271	231619
4173	89280	231565
4174	89288	231508
4175	89298	231457
4176	89311	231414
4177	89455	231711
4178	89755	232409
4179	90050	233097
4180	90634	234531
4181	90869	235062
4182	90879	235009
4183	90905	234999
4184	90917	234952
4185	90929	234903
4186	90940	234856
4187	90951	234806
4188	90962	234757
4189	90974	234710
4190	90983	234656
4191	90994	234606
4192	91003	234551
4193	91014	234502
4194	91025	234451
4195	91036	234402
4196	91046	234351
4197	91057	234302
4198	91065	234245
4199	91076	234196
4200	91086	234143
4201	91097	234095
4202	91106	234041
4203	91116	233990
4204	91128	233942
4205	91137	233888
4206	91146	233835
4207	91156	233783
4208	91165	233729
4209	91176	233681
4210	91186	233629
4211	91196	233576
4212	91204	233521
4213	91213	233467
4214	91222	233413
4215	91231	233359
4216	91240	233305
4217	91250	233253
4218	91258	233197
4219	91267	233142
4220	91276	233087
4221	91284	233032
4222	91291	232974
4223	91299	232918
4224	91309	232866
4225	91320	232816
4226	91331	232767
4227	91338	232709
4228	91348	232657
4229	91356	232603
4230	91365	232548
4231	91373	232492
4232	91382	232440
4233	91392	232388
4234	91404	232342
4235	91413	232289
4236	91423	232236
4237	91432	232184
4238	91440	232129
4239	91449	232074
4240	91460	232025
4241	91469	231972
4242	91477	231916
4243	91485	231861
4244	91494	231806
4245	91503	231753
4246	91513	231703
4247	91523	231652
4248	91533	231602
4249	91542	231548
4250	91552	231499
4251	91561	231445
4252	91571	231394
4253	91579	231338
4254	91588	231285
4255	91598	231234
4256	91607	231181
4257	91615	231125
4258	91625	231074
4259	91635	231023
4260	91644	230972
4261	91653	230919
4262	91662	230864
4263	91674	230819
4264	91683	230767
4265	91691	230711
4266	91701	230662
4267	91712	230614
4268	91720	230559
4269	91730	230507
4270	91741	230459
4271	91749	230405
4272	91758	230352
4273	91768	230300
4274	91777	230248
4275	91785	230193
4276	91794	230140
4277	91806	230096
4278	91819	230052
4279	91829	230002
4280	91842	229960
4281	91852	229909
4282	91861	229857
4283	91870	229805
4284	91880	229756
4285	91961	229883
4286	92300	230653
4287	92584	231289
4288	92874	231937
4289	93137	232518
4290	93146	232464
4291	93170	232449
4292	93181	232401
4293	93190	232347
4294	93199	232294
4295	93210	232244
4296	93221	232197
4297	93232	232148
4298	93241	232094
4299	93248	232037
4300	93257	231983
4301	93266	231929
4302	93273	231872
4303	93281	231817
4304	93291	231766
4305	93300	231714
4306	93310	231662
4307	93320	231612
4308	93329	231558
4309	93338	231505
4310	93347	231453
4311	93355	231397
4312	93364	231344
4313	93374	231292
4314	93382	231237
4315	93394	231191
4316	93404	231142
4317	93416	231095
4318	93426	231045
4319	93435	230993
4320	93443	230937
4321	93451	230883
4322	93460	230830
4323	93468	230775
4324	93477	230721
4325	93486	230669
4326	93494	230615
4327	93502	230559
4328	93511	230507
4329	93522	230457
4330	93529	230401
4331	93538	230348
4332	93548	230298
4333	93557	230244
4334	93564	230188
4335	93574	230138
4336	93582	230082
4337	93591	230030
4338	93601	229979
4339	93610	229927
4340	93618	229873
4341	93628	229823
4342	93637	229770
4343	93650	229728
4344	93659	229675
4345	93669	229626
4346	93679	229575
4347	93688	229523
4348	93697	229471
4349	93707	229422
4350	93718	229374
4351	93727	229323
4352	93736	229270
4353	93745	229217
4354	93753	229163
4355	93761	229109
4356	93769	229054
4357	93778	229002
4358	93787	228948
4359	93796	228897
4360	93805	228845
4361	93813	228791
4362	93822	228740
4363	93832	228690
4364	93841	228638
4365	93849	228582
4366	93857	228530
4367	93867	228478
4368	93876	228426
4369	93885	228375
4370	93894	228324
4371	93902	228269
4372	93910	228214
4373	93920	228165
4374	93931	228118
4375	93939	228066
4376	93947	228012
4377	93956	227958
4378	93964	227906
4379	93973	227853
4380	93981	227798
4381	93989	227745
4382	94000	227699
4383	94008	227645
4384	94018	227596
4385	94027	227545
4386	94036	227491
4387	94046	227444
4388	94056	227393
4389	94066	227345
4390	94075	227293
4391	94083	227240
4392	94092	227188
4393	94101	227136
4394	94109	227084
4395	94118	227031
4396	94125	226975
4397	94134	226924
4398	94230	227083
4399	94778	228330
4400	95068	228954
4401	95352	229565
4402	95699	230327
4403	95709	230275
4404	95734	230262
4405	95745	230215
4406	95755	230166
4407	95766	230117
4408	95775	230066
4409	95785	230016
4410	95796	229968
4411	95806	229918
4412	95816	229869
4413	95825	229816
4414	95834	229764
4415	95842	229710
4416	95850	229654
4417	95858	229601
4418	95868	229550
4419	95877	229498
4420	95885	229444
4421	95893	229390
4422	95902	229337
4423	95912	229289
4424	95922	229238
4425	95933	229192
4426	95943	229142
4427	95952	229089
4428	95962	229039
4429	95970	228986
4430	95980	228936
4431	95988	228883
4432	95997	228830
4433	96010	228787
4434	96019	228735
4435	96029	228686
4436	96039	228638
4437	96049	228588
4438	96059	228538
4439	96068	228487
4440	96080	228443
4441	96088	228389
4442	96096	228334
4443	96105	228282
4444	96114	228230
4445	96123	228179
4446	96132	228128
4447	96141	228076
4448	96150	228024
4449	96159	227973
4450	96169	227924
4451	96178	227872
4452	96187	227822
4453	96197	227772
4454	96205	227719
4455	96217	227673
4456	96226	227623
4457	96235	227572
4458	96245	227521
4459	96256	227474
4460	96265	227424
4461	96273	227371
4462	96283	227321
4463	96291	227269
4464	96301	227220
4465	96310	227168
4466	96320	227119
4467	96329	227068
4468	96339	227019
4469	96348	226967
4470	96356	226914
4471	96365	226863
4472	96373	226811
4473	96382	226760
4474	96392	226711
4475	96402	226661
4476	96411	226610
4477	96420	226560
4478	96431	226514
4479	96441	226464
4480	96451	226416
4481	96459	226363
4482	96468	226311
4483	96476	226260
4484	96486	226211
4485	96495	226160
4486	96503	226107
4487	96513	226058
4488	96523	226008
4489	96533	225960
4490	96544	225914
4491	96553	225864
4492	96561	225812
4493	96571	225762
4494	96581	225714
4495	96590	225665
4496	96601	225618
4497	96612	225571
4498	96623	225526
4499	96634	225480
4500	96644	225432
4501	96655	225385
4502	96667	225341
4503	96679	225299
4504	96689	225250
4505	96699	225202
4506	96707	225150
4507	96717	225101
4508	97013	225720
4509	97315	226349
4510	97901	227641
4511	98201	228267
4512	98398	228652
4513	98408	228602
4514	98417	228551
4515	98442	228537
4516	98452	228486
4517	98460	228434
4518	98471	228386
4519	98481	228338
4520	98492	228290
4521	98503	228244
4522	98514	228196
4523	98522	228144
4524	98531	228093
4525	98541	228044
4526	98550	227991
4527	98559	227941
4528	98569	227891
4529	98580	227845
4530	98591	227797
4531	98602	227752
4532	98611	227700
4533	98620	227649
4534	98629	227598
4535	98640	227551
4536	98649	227499
4537	98657	227448
4538	98667	227399
4539	98678	227352
4540	98687	227299
4541	98695	227246
4542	98703	227194
4543	98712	227143
4544	98720	227089
4545	98728	227036
4546	98737	226985
4547	98747	226936
4548	98759	226892
4549	98769	226845
4550	98778	226793
4551	98788	226745
4552	98797	226692
4553	98805	226639
4554	98814	226589
4555	98825	226543
4556	98835	226494
4557	98845	226447
4558	98854	226396
4559	98865	226349
4560	98875	226300
4561	98885	226253
4562	98894	226201
4563	98904	226153
4564	98913	226103
4565	98921	226051
4566	98930	226001
4567	98939	225949
4568	98947	225897
4569	98956	225845
4570	98966	225797
4571	98976	225748
4572	98985	225698
4573	98993	225647
4574	99002	225595
4575	99014	225551
4576	99023	225500
4577	99032	225451
4578	99040	225399
4579	99051	225351
4580	99060	225302
4581	99071	225256
4582	99080	225207
4583	99089	225156
4584	99098	225105
4585	99107	225054
4586	99117	225006
4587	99125	224954
4588	99133	224903
4589	99143	224854
4590	99153	224806
4591	99161	224753
4592	99171	224706
4593	99180	224657
4594	99190	224609
4595	99199	224557
4596	99208	224508
4597	99217	224457
4598	99225	224406
4599	99233	224354
4600	99242	224304
4601	99251	224254
4602	99259	224200
4603	99267	224149
4604	99275	224098
4605	99284	224047
4606	99293	223998
4607	99302	223947
4608	99310	223895
4609	99318	223844
4610	99325	223789
4611	99334	223738
4612	99343	223690
4613	99352	223640
4614	99361	223591
4615	99369	223538
4616	99379	223489
4617	99386	223437
4618	99396	223389
4619	99407	223344
4620	99417	223297
4621	99426	223246
4622	99646	223671
4623	99930	224238
4624	100230	224840
4625	100692	225806
4626	100703	225761
4627	100711	225709
4628	100736	225693
4629	100744	225641
4630	100755	225596
4631	100764	225546
4632	100774	225497
4633	100784	225450
4634	100795	225402
4635	100803	225350
4636	100812	225301
4637	100819	225246
4638	100829	225197
4639	100838	225148
4640	100846	225095
4641	100856	225046
4642	100863	224992
4643	100872	224942
4644	100880	224891
4645	100889	224840
4646	100899	224792
4647	100908	224742
4648	100916	224691
4649	100926	224642
4650	100934	224590
4651	100942	224538
4652	100950	224486
4653	100959	224435
4654	100967	224384
4655	100977	224337
4656	100986	224287
4657	100995	224235
4658	101004	224186
4659	101013	224138
4660	101022	224087
4661	101032	224040
4662	101043	223994
4663	101053	223946
4664	101061	223895
4665	101072	223850
4666	101082	223801
4667	101092	223755
4668	101104	223712
4669	101115	223667
4670	101124	223616
4671	101132	223564
4672	101141	223515
4673	101152	223470
4674	101161	223420
4675	101171	223372
4676	101178	223319
4677	101186	223268
4678	101197	223222
4679	101204	223168
4680	101214	223120
4681	101226	223078
4682	101235	223028
4683	101244	222980
4684	101254	222931
4685	101263	222883
4686	101274	222838
4687	101282	222787
4688	101290	222735
4689	101299	222685
4690	101308	222637
4691	101317	222587
4692	101326	222537
4693	101335	222489
4694	101344	222439
4695	101352	222387
4696	101359	222334
4697	101367	222283
4698	101375	222232
4699	101385	222184
4700	101394	222136
4701	101402	222085
4702	101412	222038
4703	101424	221995
4704	101432	221943
4705	101441	221895
4706	101452	221849
4707	101461	221802
4708	101471	221755
4709	101480	221705
4710	101491	221661
4711	101499	221610
4712	101510	221564
4713	101520	221517
4714	101530	221471
4715	101541	221427
4716	101553	221385
4717	101562	221336
4718	101571	221286
4719	101580	221239
4720	101589	221190
4721	101598	221140
4722	101606	221089
4723	101614	221040
4724	101623	220990
4725	101632	220941
4726	101640	220891
4727	101651	220846
4728	101660	220799
4729	101670	220750
4730	101679	220702
4731	101689	220656
4732	101698	220608
4733	101709	220563
4734	101717	220512
4735	102334	221783
4736	102630	222354
4737	102898	222868
4738	103289	223645
4739	103298	223596
4740	103307	223546
4741	103315	223495
4742	103339	223478
4743	103350	223433
4744	103360	223384
4745	103370	223337
4746	103379	223287
4747	103389	223240
4748	103398	223192
4749	103409	223146
4750	103417	223095
4751	103425	223042
4752	103435	222996
4753	103446	222951
4754	103458	222908
4755	103467	222859
4756	103475	222807
4757	103484	222758
4758	103494	222711
4759	103503	222662
4760	103515	222620
4761	103523	222569
4762	103532	222520
4763	103543	222475
4764	103554	222431
4765	103564	222383
4766	103575	222338
4767	103585	222291
4768	103595	222244
4769	103606	222200
4770	103617	222154
4771	103626	222105
4772	103637	222061
4773	103645	222010
4774	103654	221961
4775	103663	221912
4776	103671	221862
4777	103680	221813
4778	103691	221768
4779	103701	221720
4780	103709	221669
4781	103720	221625
4782	103729	221577
4783	103738	221529
4784	103747	221479
4785	103756	221431
4786	103766	221385
4787	103774	221333
4788	103783	221285
4789	103793	221238
4790	103804	221192
4791	103813	221145
4792	103821	221095
4793	103831	221048
4794	103840	220999
4795	103849	220951
4796	103859	220904
4797	103869	220857
4798	103879	220810
4799	103892	220770
4800	103899	220718
4801	103909	220672
4802	103918	220623
4803	103926	220574
4804	103935	220524
4805	103943	220474
4806	103951	220424
4807	103962	220380
4808	103971	220331
4809	103980	220283
4810	103990	220235
4811	103999	220187
4812	104009	220143
4813	104021	220099
4814	104028	220047
4815	104037	220000
4816	104047	219953
4817	104058	219908
4818	104067	219860
4819	104076	219812
4820	104085	219765
4821	104094	219717
4822	104102	219667
4823	104110	219616
4824	104119	219567
4825	104127	219518
4826	104137	219470
4827	104147	219425
4828	104156	219377
4829	104167	219333
4830	104175	219284
4831	104184	219236
4832	104195	219191
4833	104204	219144
4834	104214	219098
4835	104223	219049
4836	104232	219001
4837	104241	218954
4838	104251	218908
4839	104260	218861
4840	104272	218818
4841	104286	218781
4842	104296	218737
4843	104308	218693
4844	104317	218646
4845	104937	219878
4846	105227	220420
4847	105518	220962
4848	105894	221681
4849	105904	221634
4850	105911	221582
4851	105920	221533
4852	105946	221519
4853	105954	221470
4854	105963	221421
4855	105972	221373
4856	105984	221331
4857	105995	221286
4858	106004	221237
4859	106014	221191
4860	106023	221142
4861	106033	221095
4862	106041	221045
4863	106049	220995
4864	106058	220946
4865	106067	220896
4866	106075	220847
4867	106084	220798
4868	106093	220750
4869	106101	220699
4870	106108	220646
4871	106117	220598
4872	106125	220549
4873	106136	220503
4874	106147	220461
4875	106157	220414
4876	106167	220366
4877	106175	220317
4878	106187	220274
4879	106195	220225
4880	106204	220177
4881	106213	220128
4882	106222	220079
4883	106230	220030
4884	106239	219981
4885	106247	219931
4886	106255	219881
4887	106263	219832
4888	106274	219787
4889	106288	219749
4890	106297	219702
4891	106307	219655
4892	106315	219605
4893	106323	219555
4894	106330	219504
4895	106342	219460
4896	106349	219409
4897	106358	219361
4898	106367	219314
4899	106376	219265
4900	106385	219217
4901	106395	219172
4902	106404	219123
4903	106412	219075
4904	106422	219029
4905	106433	218985
4906	106444	218940
4907	106452	218892
4908	106460	218841
4909	106468	218792
4910	106476	218742
4911	106484	218691
4912	106492	218643
4913	106501	218594
4914	106514	218555
4915	106525	218512
4916	106535	218465
4917	106544	218418
4918	106553	218371
4919	106562	218322
4920	106570	218274
4921	106578	218224
4922	106588	218178
4923	106598	218133
4924	106607	218084
4925	106616	218036
4926	106623	217985
4927	106631	217937
4928	106639	217887
4929	106648	217839
4930	106657	217792
4931	106666	217745
4932	106676	217700
4933	106685	217653
4934	106697	217611
4935	106708	217568
4936	106717	217520
4937	106726	217472
4938	106737	217430
4939	106748	217386
4940	106757	217340
4941	106766	217292
4942	106776	217246
4943	106785	217199
4944	106795	217154
4945	106804	217107
4946	106814	217061
4947	106822	217013
4948	106832	216967
4949	106840	216918
4950	106849	216871
4951	106858	216824
4952	106867	216776
4953	106878	216734
4954	106889	216690
4955	106898	216644
4956	106910	216603
4957	107073	216868
4958	107297	217255
4959	107600	217803
4960	108169	218889
4961	108589	219673
4962	108600	219629
4963	108607	219578
4964	108615	219527
4965	108642	219516
4966	108651	219469
4967	108659	219418
4968	108668	219370
4969	108678	219324
4970	108688	219280
4971	108699	219234
4972	108708	219187
4973	108715	219136
4974	108723	219085
4975	108732	219039
4976	108740	218989
4977	108748	218938
4978	108757	218890
4979	108766	218842
4980	108776	218797
4981	108784	218747
4982	108793	218699
4983	108803	218654
4984	108812	218607
4985	108820	218558
4986	108828	218508
4987	108837	218460
4988	108847	218415
4989	108858	218370
4990	108867	218323
4991	108876	218276
4992	108885	218228
4993	108895	218183
4994	108907	218141
4995	108915	218092
4996	108926	218049
4997	108938	218007
4998	108949	217963
4999	108961	217922
5000	108971	217878
5001	108980	217830
5002	108988	217781
5003	108998	217735
5004	109006	217686
5005	109015	217638
5006	109025	217592
5007	109034	217547
5008	109045	217502
5009	109054	217455
5010	109063	217408
5011	109071	217360
5012	109081	217313
5013	109089	217265
5014	109098	217218
5015	109108	217173
5016	109119	217129
5017	109129	217084
5018	109141	217042
5019	109150	216995
5020	109159	216950
5021	109168	216901
5022	109177	216855
5023	109186	216808
5024	109195	216760
5025	109206	216719
5026	109215	216670
5027	109223	216621
5028	109232	216575
5029	109242	216530
5030	109251	216483
5031	109259	216435
5032	109270	216391
5033	109279	216344
5034	109288	216297
5035	109299	216254
5036	109308	216208
5037	109318	216162
5038	109327	216115
5039	109336	216069
5040	109345	216023
5041	109354	215977
5042	109365	215933
5043	109375	215889
5044	109384	215841
5045	109395	215798
5046	109404	215752
5047	109413	215706
5048	109424	215663
5049	109434	215617
5050	109442	215570
5051	109450	215521
5052	109459	215473
5053	109468	215428
5054	109479	215385
5055	109493	215347
5056	109505	215308
5057	109515	215263
5058	109523	215215
5059	109535	215173
5060	109544	215127
5061	109553	215081
5062	109563	215037
5063	109571	214988
5064	109580	214943
5065	109590	214898
5066	109599	214851
5067	109609	214806
5068	109926	215363
5069	110208	215851
5070	110505	216369
5071	110898	217073
5072	110908	217028
5073	110935	217017
5074	110944	216969
5075	110953	216924
5076	110966	216884
5077	110977	216840
5078	110988	216797
5079	110996	216748
5080	111004	216700
5081	111012	216650
5082	111020	216602
5083	111029	216555
5084	111037	216506
5085	111047	216462
5086	111057	216416
5087	111065	216368
5088	111074	216321
5089	111083	216275
5090	111093	216230
5091	111104	216186
5092	111115	216143
5093	111124	216098
5094	111134	216052
5095	111146	216012
5096	111156	215967
5097	111168	215925
5098	111178	215880
5099	111188	215836
5100	111197	215790
5101	111205	215740
5102	111213	215692
5103	111222	215646
5104	111232	215600
5105	111240	215553
5106	111250	215509
5107	111259	215461
5108	111268	215415
5109	111279	215372
5110	111288	215326
5111	111297	215280
5112	111306	215232
5113	111315	215187
5114	111324	215139
5115	111332	215092
5116	111340	215044
5117	111349	214996
5118	111360	214955
5119	111368	214906
5120	111377	214859
5121	111385	214812
5122	111394	214765
5123	111402	214717
5124	111412	214672
5125	111419	214623
5126	111427	214575
5127	111436	214527
5128	111444	214481
5129	111453	214434
5130	111463	214388
5131	111472	214342
5132	111483	214300
5133	111492	214255
5134	111501	214208
5135	111510	214162
5136	111521	214119
5137	111530	214074
5138	111539	214027
5139	111547	213980
5140	111557	213936
5141	111566	213890
5142	111575	213843
5143	111584	213797
5144	111593	213751
5145	111604	213709
5146	111612	213661
5147	111622	213617
5148	111634	213577
5149	111642	213529
5150	111651	213483
5151	111660	213438
5152	111669	213392
5153	111678	213346
5154	111688	213302
5155	111697	213256
5156	111707	213212
5157	111717	213168
5158	111727	213124
5159	111737	213081
5160	111748	213038
5161	111759	212995
5162	111768	212950
5163	111778	212906
5164	111787	212861
5165	111796	212816
5166	111804	212768
5167	111812	212719
5168	111821	212674
5169	111829	212626
5170	111840	212584
5171	111851	212543
5172	111861	212500
5173	111871	212456
5174	111881	212413
5175	111891	212369
5176	111902	212326
5177	112311	213040
5178	112591	213509
5179	112874	213983
5180	113169	214478
5181	113523	215084
5182	113532	215039
5183	113555	215019
5184	113567	214979
5185	113579	214937
5186	113591	214898
5187	113602	214855
5188	113614	214814
5189	113623	214768
5190	113633	214723
5191	113641	214676
5192	113651	214631
5193	113659	214582
5194	113668	214536
5195	113680	214496
5196	113688	214447
5197	113698	214403
5198	113705	214354
5199	113714	214307
5200	113722	214259
5201	113731	214214
5202	113740	214167
5203	113748	214120
5204	113758	214074
5205	113768	214031
5206	113776	213984
5207	113785	213937
5208	113795	213894
5209	113805	213849
5210	113813	213802
5211	113822	213756
5212	113833	213714
5213	113843	213669
5214	113853	213624
5215	113862	213579
5216	113870	213532
5217	113881	213489
5218	113889	213441
5219	113898	213396
5220	113906	213348
5221	113915	213303
5222	113926	213260
5223	113935	213215
5224	113944	213168
5225	113953	213122
5226	113963	213078
5227	113972	213033
5228	113982	212989
5229	113993	212947
5230	114004	212906
5231	114013	212860
5232	114022	212814
5233	114035	212775
5234	114044	212730
5235	114053	212684
5236	114061	212638
5237	114070	212592
5238	114079	212547
5239	114088	212500
5240	114100	212461
5241	114108	212413
5242	114119	212372
5243	114128	212326
5244	114136	212279
5245	114147	212236
5246	114156	212191
5247	114166	212147
5248	114175	212102
5249	114185	212058
5250	114195	212015
5251	114202	211966
5252	114210	211919
5253	114218	211872
5254	114227	211826
5255	114235	211779
5256	114243	211731
5257	114251	211685
5258	114259	211637
5259	114267	211591
5260	114278	211548
5261	114288	211504
